id,st,city,cityst,county_name,year,population,lat,lng
2053,IL,Melrose Park,"Melrose Park, IL",Cook,1960,22291,41.9028954,-87.864303
2054,IL,Mendota,"Mendota, IL",La Salle,1960,6154,41.5566554,-89.1005067
2056,IL,Metropolis,"Metropolis, IL",Massac,1960,7339,37.1495736,-88.6872771
2057,IL,Midlothian,"Midlothian, IL",Cook,1960,6605,41.6254282,-87.7242328
2058,IL,Milan,"Milan, IL",Rock Island,1960,3065,41.4345565,-90.5622135
2063,IL,Moline,"Moline, IL",Rock Island,1960,42705,41.4823868,-90.493492
2064,IL,Momence,"Momence, IL",Kankakee,1960,2949,41.1635759,-87.6635045
2066,IL,Monmouth,"Monmouth, IL",Warren,1960,10372,40.914462,-90.6414089
2068,IL,Monticello,"Monticello, IL",Piatt,1960,3219,40.033545,-88.5741111
2070,IL,Morris,"Morris, IL",Grundy,1960,7935,41.37407,-88.4327649
2071,IL,Morrison,"Morrison, IL",Whiteside,1960,4159,41.8078668,-89.9616639
2072,IL,Morton,"Morton, IL",Tazewell,1960,5325,40.6137301,-89.4668004
2073,IL,Morton Grove,"Morton Grove, IL",Cook,1960,20533,42.042321,-87.7890119
2076,IL,Mount Carmel,"Mount Carmel, IL",Wabash,1960,8594,38.4190466,-87.7697924
2077,IL,Mount Morris,"Mount Morris, IL",Ogle,1960,3075,42.0498123,-89.4311316
2079,IL,Mount Prospect,"Mount Prospect, IL",Cook,1960,18906,42.0654063,-87.9374988
2080,IL,Mount Vernon,"Mount Vernon, IL",Jefferson,1960,15471,38.3154815,-88.9126217
2082,IL,Mundelein,"Mundelein, IL",Lake,1960,10526,42.2691061,-88.0114783
2083,IL,Murphysboro,"Murphysboro, IL",Jackson,1960,8673,37.7683861,-89.3324075
2085,IL,Naperville,"Naperville, IL",Dupage,1960,12933,41.7491725,-88.162019
2086,IL,Nashville,"Nashville, IL",Washington,1960,2606,38.3434776,-89.39088
2089,IL,Newton,"Newton, IL",Jasper,1960,2901,38.9881691,-88.1647836
2090,IL,Niles,"Niles, IL",Cook,1960,20393,42.0278636,-87.8099563
2092,IL,Normal,"Normal, IL",Mclean,1960,13357,40.5222804,-88.986931
2093,IL,Norridge,"Norridge, IL",Cook,1960,14087,41.9637377,-87.8231947
2096,IL,North Chicago,"North Chicago, IL",Lake,1960,22938,42.3166958,-87.8592012
2097,IL,North Riverside,"North Riverside, IL",Cook,1960,7989,41.8461419,-87.8262826
2098,IL,Northbrook,"Northbrook, IL",Cook,1960,11635,42.129649,-87.8351432
2099,IL,Northfield,"Northfield, IL",Cook,1960,4005,42.1025712,-87.7791693
2100,IL,Northlake,"Northlake, IL",Lake,1960,12318,41.9143172,-87.9054713
2103,IL,Oak Lawn,"Oak Lawn, IL",Cook,1960,27471,41.7134365,-87.7525598
2104,IL,Oak Park,"Oak Park, IL",Cook,1960,61093,41.8871663,-87.7899416
2105,IL,O'Fallon,"O'Fallon, IL",St. Clair,1960,4018,38.5943436,-89.915042
2106,IL,Oglesby/Portland,"Oglesby/Portland, IL",La Salle,1960,4215,41.2958049,-89.069293
2107,IL,Olney,"Olney, IL",Richland,1960,8780,38.7292306,-88.0842197
2109,IL,Oregon,"Oregon, IL",Ogle,1960,3732,42.012703,-89.3357731
2111,IL,Orland Park,"Orland Park, IL",Cook,1960,2600,41.6080095,-87.86098
2113,IL,Ottawa,"Ottawa, IL",La Salle,1960,19408,41.3533787,-88.8318501
2114,IL,Palatine,"Palatine, IL",Cook,1960,11504,42.1180137,-88.0427961
2115,IL,Palos Heights,"Palos Heights, IL",Cook,1960,3775,41.6634391,-87.7960438
2116,IL,Palos Hills,"Palos Hills, IL",Cook,1960,3766,41.6990771,-87.8262077
2118,IL,Pana,"Pana, IL",Christian,1960,6432,39.3946036,-89.0908085
2119,IL,Paris,"Paris, IL",Edgar,1960,9823,39.6139804,-87.6892771
2121,IL,Park Forest,"Park Forest, IL",Cook,1960,29993,41.4817535,-87.6867918
2122,IL,Park Ridge,"Park Ridge, IL",Cook,1960,32659,42.0117617,-87.8434336
2124,IL,Paxton,"Paxton, IL",Ford,1960,4370,40.45793,-88.0987337
2125,IL,Pekin,"Pekin, IL",Tazewell,1960,28146,40.567527,-89.6248996
2126,IL,Peoria,"Peoria, IL",Peoria,1960,103162,40.7523087,-89.6170968
2127,IL,Peoria Heights,"Peoria Heights, IL",Peoria,1960,7064,40.7784492,-89.5395667
2129,IL,Peru,"Peru, IL",La Salle,1960,10460,41.3472566,-89.1335635
2130,IL,Pinckneyville,"Pinckneyville, IL",Perry,1960,3085,38.0858838,-89.3976781
2132,IL,Pittsfield,"Pittsfield, IL",Pike,1960,4089,39.60828,-90.8206834
2134,IL,Plano,"Plano, IL",Kendall,1960,3343,41.6686935,-88.5250394
2135,IL,Pontiac,"Pontiac, IL",Livingston,1960,8435,40.8834219,-88.6475537
2139,IL,Princeton,"Princeton, IL",Bureau,1960,6250,41.3801713,-89.4670437
2141,IL,Quincy,"Quincy, IL",Adams,1960,43793,39.9336751,-91.379304
2142,IL,Rantoul,"Rantoul, IL",Champaign,1960,22116,40.3020736,-88.1535834
2145,IL,River Forest,"River Forest, IL",Cook,1960,12695,41.894875,-87.8190635
2146,IL,River Grove,"River Grove, IL",Cook,1960,8464,41.9242709,-87.8379259
2147,IL,Riverdale,"Riverdale, IL",Cook,1960,12008,41.6426915,-87.6363332
2148,IL,Riverside,"Riverside, IL",Cook,1960,9594,41.8309556,-87.8158544
2151,IL,Robbins,"Robbins, IL",Cook,1960,7511,41.6431243,-87.7081034
2152,IL,Robinson,"Robinson, IL",Crawford,1960,7226,39.0085669,-87.73344
2153,IL,Rochelle,"Rochelle, IL",Ogle,1960,7008,41.9203183,-89.0638199
2155,IL,Rock Falls,"Rock Falls, IL",Whiteside,1960,10261,41.7734391,-89.6908904
2156,IL,Rock Island,"Rock Island, IL",Rock Island,1960,51863,41.4729519,-90.5851598
2157,IL,Rockford,"Rockford, IL",Winnebago,1960,126706,42.2633938,-89.0628271
2159,IL,Rolling Meadows,"Rolling Meadows, IL",Cook,1960,10879,42.0749095,-88.0253634
2160,IL,Romeoville,"Romeoville, IL",Will,1960,3574,41.6366697,-88.099091
2162,IL,Roselle,"Roselle, IL",Dupage,1960,3581,41.9802869,-88.0856054
2165,IL,Round Lake Beach,"Round Lake Beach, IL",Lake,1960,5011,42.3824089,-88.0806888
2167,IL,Round Lake Park,"Round Lake Park, IL",Lake,1960,2565,42.3492304,-88.0791436
2168,IL,Rushville,"Rushville, IL",Schuyler,1960,2819,40.1199662,-90.5665481
2170,IL,Salem,"Salem, IL",Marion,1960,6165,38.6277268,-88.9575916
2171,IL,Sandwich,"Sandwich, IL",De Kalb,1960,3542,41.6500669,-88.6190214
2173,IL,Savanna,"Savanna, IL",Carroll,1960,4950,42.0941537,-90.1402749
2175,IL,Schaumburg,"Schaumburg, IL",Cook,1960,1000,42.0293508,-88.0836415
2176,IL,Schiller Park,"Schiller Park, IL",Cook,1960,5687,41.9586291,-87.8693194
2178,IL,Shelbyville,"Shelbyville, IL",Shelby,1960,4821,39.4094447,-88.7989322
2182,IL,Silvis,"Silvis, IL",Rock Island,1960,3973,41.497677,-90.4108533
2183,IL,Skokie,"Skokie, IL",Cook,1960,59364,42.0359715,-87.7399914
2187,IL,South Beloit,"South Beloit, IL",Winnebago,1960,3781,42.4809568,-89.0290981
2188,IL,South Chicago Heights,"South Chicago Heights, IL",Cook,1960,4043,41.4834057,-87.6372011
2189,IL,South Elgin,"South Elgin, IL",Kane,1960,2624,41.9894598,-88.3126179
2190,IL,South Holland,"South Holland, IL",Cook,1960,10412,41.5981633,-87.6026592
2192,IL,Sparta,"Sparta, IL",Randolph,1960,3452,38.1376551,-89.7278197
2194,IL,Spring Valley,"Spring Valley, IL",Bureau,1960,5371,41.3230622,-89.1836989
2195,IL,Springfield,"Springfield, IL",Sangamon,1960,83271,39.7639077,-89.6708323
2196,IL,St. Charles,"St. Charles, IL",Kane,1960,9269,41.9189392,-88.3114337
2197,IL,Staunton,"Staunton, IL",Macoupin,1960,4228,39.0107325,-89.7940089
2198,IL,Steger,"Steger, IL",Multiple,1960,4292,41.4722483,-87.6177104
2199,IL,Sterling,"Sterling, IL",Whiteside,1960,15688,41.7996681,-89.6951504
2200,IL,Stickney,"Stickney, IL",Cook,1960,6239,41.8170254,-87.7737005
2203,IL,Streator,"Streator, IL",La Salle,1960,16868,41.1248366,-88.8306449
2205,IL,Sullivan,"Sullivan, IL",Moultrie,1960,3946,39.5955981,-88.6078695
2206,IL,Summit,"Summit, IL",Cook,1960,10374,41.7884523,-87.8139211
2208,IL,Swansea,"Swansea, IL",Saint Clair,1960,3018,38.5512423,-89.9878074
2209,IL,Sycamore,"Sycamore, IL",De Kalb,1960,6961,41.9966996,-88.6775259
2210,IL,Taylorville,"Taylorville, IL",Christian,1960,8801,39.5627285,-89.3082595
2211,IL,Thornton,"Thornton, IL",Cook,1960,2895,41.56809616,-87.60810852
2212,IL,Tilton,"Tilton, IL",Vermilion,1960,2598,40.0947362,-87.6390423
2213,IL,Tinley Park,"Tinley Park, IL",Cook,1960,6400,41.5680905,-87.8034325
2218,IL,Tuscola,"Tuscola, IL",Douglas,1960,3875,39.7982189,-88.2748663
2221,IL,Urbana,"Urbana, IL",Champaign,1960,27294,40.1101258,-88.1973232
2222,IL,Vandalia,"Vandalia, IL",Fayette,1960,5537,38.9745642,-89.110695
2223,IL,Venice,"Venice, IL",Madison,1960,5380,38.673796,-90.167885
2226,IL,Villa Park,"Villa Park, IL",Dupage,1960,20391,41.8856124,-87.9782345
2227,IL,Virden,"Virden, IL",Macoupin,1960,3309,39.5055256,-89.7711479
2230,IL,Warrenville,"Warrenville, IL",Dupage,1960,3134,41.8209458,-88.1875049
2232,IL,Washington,"Washington, IL",Tazewell,1960,5919,40.7016878,-89.4367585
2233,IL,Washington Park,"Washington Park, IL",St Clair,1960,6601,38.6279799,-90.0924127
2234,IL,Waterloo,"Waterloo, IL",Monroe,1960,3739,38.3388856,-90.1534884
2235,IL,Watseka,"Watseka, IL",Iroquois,1960,5219,40.7747269,-87.7293303
2236,IL,Wauconda,"Wauconda, IL",Lake,1960,3227,42.2770051,-88.1352718
2237,IL,Waukegan,"Waukegan, IL",Lake,1960,55719,42.3694469,-87.8708984
2239,IL,West Chicago,"West Chicago, IL",Dupage,1960,6854,41.9143696,-88.2483426
2240,IL,West Dundee,"West Dundee, IL",Kane,1960,2530,42.1109207,-88.3445892
2241,IL,West Frankfort,"West Frankfort, IL",Franklin,1960,9027,37.8994951,-88.9308142
2243,IL,Westchester,"Westchester, IL",Cook,1960,18092,41.8491979,-87.8906185
2244,IL,Western Springs,"Western Springs, IL",Cook,1960,10838,41.802227,-87.9005583
2245,IL,Westmont,"Westmont, IL",Dupage,1960,5997,41.7943709,-87.9728597
2246,IL,Westville,"Westville, IL",Vermillion,1960,3497,40.04402,-87.6389139
2247,IL,Wheaton,"Wheaton, IL",Dupage,1960,24312,41.8561337,-88.1074529
2249,IL,White Hall,"White Hall, IL",Greene,1960,3012,39.4385542,-90.4010752
2252,IL,Wilmette,"Wilmette, IL",Cook,1960,28268,42.0773232,-87.7286214
2253,IL,Wilmington,"Wilmington, IL",Will,1960,4210,41.3177547,-88.1432763
2256,IL,Winnetka,"Winnetka, IL",Cook,1960,13368,42.1062103,-87.7427639
2257,IL,Winthrop Harbor,"Winthrop Harbor, IL",Lake,1960,3848,42.4806144,-87.8295572
2259,IL,Wood Dale,"Wood Dale, IL",Dupage,1960,3071,41.9663062,-87.9808506
2260,IL,Wood River,"Wood River, IL",Madison,1960,11694,38.8632702,-90.0776444
2262,IL,Woodstock,"Woodstock, IL",Mchenry,1960,8897,42.3102657,-88.4356536
2263,IL,Worth,"Worth, IL",Cook,1960,8196,41.687325,-87.7925279
2266,IL,Zion,"Zion, IL",Lake,1960,11941,42.4599088,-87.8511212
2268,IN,Alexandria,"Alexandria, IN",Madison,1960,5582,40.2583785,-85.6761297
2269,IN,Anderson,"Anderson, IN",Madison,1960,49061,40.0897656,-85.6894485
2270,IN,Angola,"Angola, IN",Steuben,1960,4746,41.6434372,-85.0024667
2271,IN,Attica,"Attica, IN",Fountain,1960,4341,40.2876675,-87.2449889
2272,IN,Auburn,"Auburn, IN",De Kalb,1960,6350,41.3667263,-85.0543685
2273,IN,Aurora,"Aurora, IN",Dearborn,1960,4119,39.0652848,-84.9026715
2274,IN,Austin,"Austin, IN",Scott,1960,3838,38.741665,-85.8119885
2277,IN,Batesville,"Batesville, IN",Ripley,1960,3349,39.2977037,-85.2134578
2278,IN,Bedford,"Bedford, IN",Lawrence,1960,13024,38.8602391,-86.4895183
2279,IN,Beech Grove,"Beech Grove, IN",Marion,1960,10973,39.7153418,-86.0869624
2280,IN,Berne,"Berne, IN",Adams,1960,2644,40.6572705,-84.9555052
2281,IN,Bicknell,"Bicknell, IN",Knox,1960,3878,38.7743018,-87.3078428
2283,IN,Bloomington,"Bloomington, IN",Monroe,1960,31357,39.1637003,-86.5242642
2284,IN,Bluffton,"Bluffton, IN",Wells,1960,6238,40.7434788,-85.1721114
2285,IN,Boonville,"Boonville, IN",Warrick,1960,4801,38.0451537,-87.2738113
2286,IN,Brazil,"Brazil, IN",Clay,1960,8853,39.5233011,-87.1245694
2287,IN,Bremen,"Bremen, IN",Marshall,1960,3062,41.4478221,-86.1506445
2288,IN,Brookville,"Brookville, IN",Franklin,1960,2596,39.4233129,-85.0116114
2289,IN,Brownsburg,"Brownsburg, IN",Hendricks,1960,4478,39.8395929,-86.3927969
2292,IN,Cambridge City,"Cambridge City, IN",Wayne,1960,2569,39.812996,-85.170812
2294,IN,Carmel,"Carmel, IN",Hamilton,1960,1400,39.9654794,-86.1483688
2295,IN,Cedar Lake,"Cedar Lake, IN",Lake,1960,5766,41.3688525,-87.439817
2298,IN,Charlestown,"Charlestown, IN",Clark,1960,5726,38.4283146,-85.6719914
2299,IN,Chesterfield,"Chesterfield, IN",Madison,1960,2588,40.1130775,-85.5939549
2300,IN,Chesterton,"Chesterton, IN",Porter,1960,4335,41.5998256,-87.054994
2302,IN,Clarksville,"Clarksville, IN",Clark,1960,8088,38.3220818,-85.7675764
2303,IN,Clinton,"Clinton, IN",Vermillion,1960,5843,39.6609651,-87.4046592
2304,IN,Columbia City,"Columbia City, IN",Whitley,1960,4803,41.1632311,-85.4784319
2305,IN,Columbus,"Columbus, IN",Bartholomew,1960,20778,39.209684,-85.9178016
2306,IN,Connersville,"Connersville, IN",Fayette,1960,17698,39.6580232,-85.1417471
2307,IN,Corydon,"Corydon, IN",Harrison,1960,2701,38.2131262,-86.1258178
2308,IN,Covington,"Covington, IN",Fountain,1960,2759,40.1404529,-87.3910399
2309,IN,Crawfordsville,"Crawfordsville, IN",Montgomery,1960,14231,40.0432797,-86.8966941
2310,IN,Crown Point,"Crown Point, IN",Lake,1960,8443,41.4171023,-87.3474232
2312,IN,Danville,"Danville, IN",Hendricks,1960,3287,39.7642625,-86.5113844
2314,IN,Decatur,"Decatur, IN",Adams,1960,8327,40.8301348,-84.9281528
2315,IN,Delphi,"Delphi, IN",Carroll,1960,2517,40.5830866,-86.667169
2316,IN,Dunkirk,"Dunkirk, IN",Multiple,1960,2916,40.374392,-85.209734
2317,IN,Dyer,"Dyer, IN",Lake,1960,3993,41.4979522,-87.5087362
2318,IN,East Chicago,"East Chicago, IN",Lake,1960,57669,41.6504588,-87.4511231
2319,IN,East Gary,"East Gary, IN",Lake,1960,9309,41.578214,-87.238998
2320,IN,Edinburg,"Edinburg, IN",Bartholomew,1960,3664,39.350834,-85.9629383
2321,IN,Elkhart,"Elkhart, IN",Elkhart,1960,40274,41.6911666,-85.965132
2323,IN,Elwood,"Elwood, IN",Madison,1960,11793,40.2745998,-85.8370902
2324,IN,Evansville,"Evansville, IN",Vanderburgh,1960,141543,37.9877339,-87.534703
2325,IN,Fairmont,"Fairmont, IN",Grant,1960,3080,40.4172445,-85.6477283
2329,IN,Fort Wayne,"Fort Wayne, IN",Allen,1960,161776,41.0881729,-85.14388
2332,IN,Frankfort,"Frankfort, IN",Clinton,1960,15302,40.2796786,-86.5107788
2333,IN,Franklin,"Franklin, IN",Johnson,1960,9453,39.4934859,-86.0540752
2334,IN,Garrett,"Garrett, IN",De Kalb,1960,4364,41.3534494,-85.1235867
2335,IN,Gary,"Gary, IN",Lake,1960,178320,41.5958827,-87.3448535
2336,IN,Gas City,"Gas City, IN",Grant,1960,4469,40.4898116,-85.5985062
2338,IN,Goshen,"Goshen, IN",Elkhart,1960,13718,41.5749213,-85.8307926
2339,IN,Greencastle,"Greencastle, IN",Putnam,1960,8506,39.6420166,-86.846119
2340,IN,Greendale,"Greendale, IN",Dearborn,1960,2861,39.1475743,-84.8298349
2341,IN,Greenfield,"Greenfield, IN",Hancock,1960,9049,39.7932827,-85.7725484
2342,IN,Greensburg,"Greensburg, IN",Decatur,1960,6767,39.3510185,-85.5011892
2344,IN,Greenwood,"Greenwood, IN",Johnson,1960,7169,39.6095308,-86.1072399
2345,IN,Griffith,"Griffith, IN",Lake,1960,9483,41.5278439,-87.4239905
2346,IN,Hammond,"Hammond, IN",Lake,1960,111698,41.6216628,-87.4945906
2348,IN,Hartford City,"Hartford City, IN",Blackford,1960,8053,40.4536591,-85.3731844
2350,IN,Highland,"Highland, IN",Lake,1960,16284,41.5464906,-87.4572127
2351,IN,Hobart,"Hobart, IN",Lake,1960,18680,41.51353,-87.2763995
2353,IN,Huntingburg,"Huntingburg, IN",Dubois,1960,4146,38.3009255,-86.9619093
2354,IN,Huntington,"Huntington, IN",Huntington,1960,16185,40.8808249,-85.5054975
2355,IN,Indianapolis,"Indianapolis, IN",Marion,1960,476258,39.7766644,-86.1459355
2357,IN,Jasper,"Jasper, IN",Dubois,1960,6737,38.3935429,-86.9400948
2358,IN,Jeffersonville,"Jeffersonville, IN",Clark,1960,19522,38.3334022,-85.6972107
2359,IN,Kendallville,"Kendallville, IN",Noble,1960,6765,41.4444911,-85.2579194
2360,IN,Knox,"Knox, IN",Starke,1960,3458,41.2909866,-86.621047
2361,IN,Kokomo,"Kokomo, IN",Howard,1960,47197,40.4753169,-86.1327632
2362,IN,La Porte,"La Porte, IN",La Porte,1960,21157,41.6078961,-86.7136056
2363,IN,Lafayette,"Lafayette, IN",Tippecanoe,1960,42330,40.399425,-86.8616994
2366,IN,Lawrence,"Lawrence, IN",Marion,1960,10103,39.8659565,-85.9896462
2367,IN,Lawrenceburg,"Lawrenceburg, IN",Dearborn,1960,5004,39.1044925,-84.8745248
2368,IN,Lebanon,"Lebanon, IN",Boone,1960,9523,40.0316199,-86.4569505
2370,IN,Ligonier,"Ligonier, IN",Noble,1960,2595,41.4649958,-85.5946416
2371,IN,Linton,"Linton, IN",Greene,1960,5736,39.0357444,-87.1586951
2372,IN,Logansport,"Logansport, IN",Cass,1960,21106,40.7501824,-86.3561822
2374,IN,Loogootee,"Loogootee, IN",Martin,1960,2858,38.6756521,-86.9141239
2376,IN,Madison,"Madison, IN",Jefferson,1960,10488,38.7588294,-85.3971348
2377,IN,Marion,"Marion, IN",Grant,1960,37854,40.5495816,-85.6592249
2378,IN,Martinsville,"Martinsville, IN",Morgan,1960,7525,39.4221414,-86.4209043
2381,IN,Michigan City,"Michigan City, IN",La Porte,1960,36653,41.7125118,-86.8761439
2384,IN,Mishawaka,"Mishawaka, IN",St Joseph,1960,33361,41.6717333,-86.1662956
2385,IN,Mitchell,"Mitchell, IN",Lawrence,1960,3552,38.7360458,-86.4741626
2386,IN,Monticello,"Monticello, IN",White,1960,4035,40.7452313,-86.7672561
2387,IN,Mooresville,"Mooresville, IN",Morgan,1960,3856,39.6038054,-86.3669356
2388,IN,Mount Vernon,"Mount Vernon, IN",Posey,1960,5970,37.9366739,-87.8950858
2390,IN,Muncie,"Muncie, IN",Delaware,1960,68603,40.1989781,-85.3933459
2391,IN,Munster,"Munster, IN",Lake,1960,10313,41.5475102,-87.5032685
2392,IN,Nappanee,"Nappanee, IN",Elkhart,1960,3895,41.445044,-85.9963524
2393,IN,New Albany,"New Albany, IN",Floyd,1960,37812,38.3074563,-85.8270527
2394,IN,New Castle,"New Castle, IN",Henry,1960,20349,39.9198354,-85.370064
2396,IN,New Haven,"New Haven, IN",Allen,1960,3396,41.0632209,-85.0254229
2397,IN,New Whiteland,"New Whiteland, IN",Johnson,1960,3488,39.5617555,-86.0994719
2399,IN,Noblesville,"Noblesville, IN",Hamilton,1960,7664,40.0369792,-86.0071919
2400,IN,North Manchester,"North Manchester, IN",Wabash,1960,4377,41.0048728,-85.7757013
2401,IN,North Vernon,"North Vernon, IN",Jennings,1960,4062,39.0146608,-85.6299367
2402,IN,Oakland City,"Oakland City, IN",Gibson,1960,3016,38.337953,-87.347356
2404,IN,Paoli,"Paoli, IN",Orange,1960,2754,38.5566745,-86.4704369
2405,IN,Pendleton,"Pendleton, IN",Madison,1960,2698,40.0084779,-85.7607779
2406,IN,Peru,"Peru, IN",Miami,1960,14453,40.7588047,-86.0714745
2407,IN,Petersburg,"Petersburg, IN",Pike,1960,2939,38.491653,-87.280372
2409,IN,Plainfield,"Plainfield, IN",Hendricks,1960,5460,39.7014685,-86.3729362
2410,IN,Plymouth,"Plymouth, IN",Marshall,1960,7558,41.3494235,-86.3194342
2411,IN,Portage,"Portage, IN",Porter,1960,11822,41.5916138,-87.1789375
2413,IN,Portland,"Portland, IN",Jay,1960,6999,40.4366813,-84.9834414
2414,IN,Princeton,"Princeton, IN",Gibson,1960,7906,38.3551353,-87.5781618
2415,IN,Rensselaer,"Rensselaer, IN",Jasper,1960,4740,40.934977,-87.1501835
2416,IN,Richmond,"Richmond, IN",Wayne,1960,44149,39.8320792,-84.8896989
2417,IN,Rochester,"Rochester, IN",Fulton,1960,4883,41.0606458,-86.1982253
2419,IN,Rockville,"Rockville, IN",Parke,1960,2756,39.7664578,-87.2294648
2420,IN,Rushville,"Rushville, IN",Rush,1960,7264,39.6154084,-85.446322
2422,IN,Salem,"Salem, IN",Washington,1960,4546,38.6047694,-86.0972598
2423,IN,Schererville,"Schererville, IN",Lake,1960,2875,41.4851681,-87.4433837
2424,IN,Scottsburg,"Scottsburg, IN",Scott,1960,3810,38.6867926,-85.7837802
2425,IN,Sellersburg,"Sellersburg, IN",Clark,1960,2679,38.3908083,-85.7596126
2426,IN,Seymour,"Seymour, IN",Jackson,1960,11629,38.9448185,-85.8923931
2427,IN,Shelbyville,"Shelbyville, IN",Shelby,1960,14317,39.5338192,-85.7736966
2429,IN,South Bend,"South Bend, IN",St  Joseph,1960,132445,41.6768497,-86.269043
2431,IN,Speedway,"Speedway, IN",Marion,1960,9624,39.7936983,-86.2475418
2432,IN,Spencer,"Spencer, IN",Owen,1960,2557,39.28671646,-86.76250458
2433,IN,Sullivan,"Sullivan, IN",Sullivan,1960,4979,39.097288,-87.4073224
2435,IN,Tell City,"Tell City, IN",Perry,1960,6609,37.9530148,-86.7592573
2436,IN,Terre Haute,"Terre Haute, IN",Vigo,1960,72500,39.4655419,-87.3759244
2437,IN,Tipton,"Tipton, IN",Tipton,1960,5604,40.2838623,-86.0418771
2439,IN,Union City,"Union City, IN",Randolph,1960,4047,40.1993209,-84.8206431
2441,IN,Valparaiso,"Valparaiso, IN",Porter,1960,15227,41.4798235,-87.0522644
2442,IN,Vincennes,"Vincennes, IN",Knox,1960,18046,38.6761009,-87.5111188
2443,IN,Wabash,"Wabash, IN",Wabash,1960,12621,40.8025093,-85.8325369
2444,IN,Warsaw,"Warsaw, IN",Kosciusko,1960,7234,41.242505,-85.8475703
2445,IN,Washington,"Washington, IN",Daviess,1960,10846,38.6591169,-87.1718078
2447,IN,West Lafayette,"West Lafayette, IN",Tippecanoe,1960,12680,40.4552447,-86.9118254
2448,IN,West Terre Haute,"West Terre Haute, IN",Vigo,1960,3006,39.463636,-87.448963
2454,IN,Whiting,"Whiting, IN",Lake,1960,8137,41.676754,-87.476491
2455,IN,Winchester,"Winchester, IN",Randolph,1960,5742,40.1720997,-84.9770505
2466,KS,Abilene,"Abilene, KS",Dickinson,1960,6746,38.9239017,-97.2241393
2468,KS,Anthony,"Anthony, KS",Harper,1960,2744,37.153902,-98.029396
2470,KS,Arkansas City,"Arkansas City, KS",Cowley,1960,14262,37.0724994,-97.038436
2471,KS,Atchison,"Atchison, KS",Atchison,1960,12529,39.5636481,-95.1365945
2472,KS,Augusta,"Augusta, KS",Butler,1960,6434,37.6980162,-96.9731604
2475,KS,Baxter Springs,"Baxter Springs, KS",Cherokee,1960,4498,37.0199515,-94.7349608
2477,KS,Belleville,"Belleville, KS",Republic,1960,2940,39.823548,-97.630183
2478,KS,Beloit,"Beloit, KS",Mitchell,1960,3837,39.4646976,-98.1083398
2479,KS,Bonner Springs,"Bonner Springs, KS",Wyandotte,1960,3171,39.0753439,-94.8716346
2481,KS,Caney,"Caney, KS",Montgomery,1960,2682,37.013537,-95.933739
2482,KS,Chanute,"Chanute, KS",Neosho,1960,10849,37.6695269,-95.4635657
2483,KS,Cherryvale,"Cherryvale, KS",Montgomery,1960,2783,37.26801,-95.550778
2484,KS,Clay Center,"Clay Center, KS",Clay,1960,4613,39.3811819,-97.1273715
2485,KS,Coffeyville,"Coffeyville, KS",Montgomery,1960,17382,37.0412577,-95.6296457
2486,KS,Colby,"Colby, KS",Thomas,1960,4210,39.3854623,-101.0459307
2487,KS,Columbus,"Columbus, KS",Cherokee,1960,3395,37.1722912,-94.8441315
2488,KS,Concordia,"Concordia, KS",Cloud,1960,7022,39.5653815,-97.6468215
2489,KS,Council Grove,"Council Grove, KS",Morris,1960,2664,38.660678,-96.489672
2491,KS,Derby,"Derby, KS",Sedgwick,1960,6458,37.5576184,-97.2552556
2492,KS,Dodge City,"Dodge City, KS",Ford,1960,13520,37.7606703,-100.0178633
2494,KS,El Dorado,"El Dorado, KS",Butler,1960,12523,37.8204594,-96.8616032
2495,KS,Ellinwood,"Ellinwood, KS",Barton,1960,2729,38.356226,-98.580873
2498,KS,Emporia,"Emporia, KS",Lyon,1960,18190,38.4020887,-96.191492
2500,KS,Eureka,"Eureka, KS",Greenwood,1960,4055,37.8260654,-96.2888242
2501,KS,Fairway,"Fairway, KS",Johnson,1960,5398,39.024403,-94.6287256
2502,KS,Fort Scott,"Fort Scott, KS",Bourbon,1960,9410,37.8305981,-94.7035036
2503,KS,Fredonia,"Fredonia, KS",Wilson,1960,3233,37.532972,-95.825834
