GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AV2001
"G1302610","1890","Georgia","130","Sumter","2610","Sumter",7008
"G1302630","1890","Georgia","130","Talbot","2630","Talbot",4019
"G1302650","1890","Georgia","130","Taliaferro","2650","Taliaferro",2464
"G1302670","1890","Georgia","130","Tattnall","2670","Tattnall",7138
"G1302690","1890","Georgia","130","Taylor","2690","Taylor",4598
"G1302710","1890","Georgia","130","Telfair","2710","Telfair",3142
"G1302730","1890","Georgia","130","Terrell","2730","Terrell",5334
"G1302750","1890","Georgia","130","Thomas","2750","Thomas",11122
"G1302810","1890","Georgia","130","Towns","2810","Towns",3990
"G1302850","1890","Georgia","130","Troup","2850","Troup",7062
"G1302890","1890","Georgia","130","Twiggs","2890","Twiggs",2748
"G1302910","1890","Georgia","130","Union","2910","Union",7584
"G1302930","1890","Georgia","130","Upson","2930","Upson",6065
"G1302950","1890","Georgia","130","Walker","2950","Walker",11350
"G1302970","1890","Georgia","130","Walton","2970","Walton",10312
"G1302990","1890","Georgia","130","Ware","2990","Ware",5178
"G1303010","1890","Georgia","130","Warren","3010","Warren",4201
"G1303030","1890","Georgia","130","Washington","3030","Washington",10312
"G1303050","1890","Georgia","130","Wayne","3050","Wayne",5290
"G1303070","1890","Georgia","130","Webster","3070","Webster",2423
"G1303110","1890","Georgia","130","White","3110","White",5489
"G1303130","1890","Georgia","130","Whitfield","3130","Whitfield",10984
"G1303150","1890","Georgia","130","Wilcox","3150","Wilcox",4825
"G1303170","1890","Georgia","130","Wilkes","3170","Wilkes",5616
"G1303190","1890","Georgia","130","Wilkinson","3190","Wilkinson",5567
"G1303210","1890","Georgia","130","Worth","3210","Worth",5872
"G1600010","1890","Idaho","160","Ada","0010","Ada",8210
"G1600035","1890","Idaho","160","Alturas","0035","Alturas",2521
"G1600070","1890","Idaho","160","Bear Lake","0070","Bear Lake",6052
"G1600110","1890","Idaho","160","Bingham","0110","Bingham",13443
"G1600150","1890","Idaho","160","Boise","0150","Boise",2898
"G1600310","1890","Idaho","160","Cassia","0310","Cassia",3118
"G1600370","1890","Idaho","160","Custer","0370","Custer",2061
"G1600390","1890","Idaho","160","Elmore","0390","Elmore",1782
"G1600490","1890","Idaho","160","Idaho","0490","Idaho",2644
"G1600550","1890","Idaho","160","Kootenai","0550","Kootenai",3929
"G1600570","1890","Idaho","160","Latah","0570","Latah",9135
"G1600590","1890","Idaho","160","Lemhi","0590","Lemhi",1773
"G1600635","1890","Idaho","160","Logan","0635","Logan",4112
"G1600690","1890","Idaho","160","Nez Perce","0690","Nez Perce",2759
"G1600710","1890","Idaho","160","Oneida","0710","Oneida",6819
"G1600730","1890","Idaho","160","Owyhee","0730","Owyhee",1801
"G1600790","1890","Idaho","160","Shoshone","0790","Shoshone",5135
"G1600870","1890","Idaho","160","Washington","0870","Washington",3826
"G1700010","1890","Illinois","170","Adams","0010","Adams",59835
"G1700030","1890","Illinois","170","Alexander","0030","Alexander",11672
"G1700050","1890","Illinois","170","Bond","0050","Bond",14284
"G1700070","1890","Illinois","170","Boone","0070","Boone",12161
"G1700090","1890","Illinois","170","Brown","0090","Brown",11939
"G1700110","1890","Illinois","170","Bureau","0110","Bureau",34741
"G1700130","1890","Illinois","170","Calhoun","0130","Calhoun",7651
"G1700150","1890","Illinois","170","Carroll","0150","Carroll",18314
"G1700170","1890","Illinois","170","Cass","0170","Cass",15962
"G1700190","1890","Illinois","170","Champaign","0190","Champaign",41746
"G1700210","1890","Illinois","170","Christian","0210","Christian",30430
"G1700230","1890","Illinois","170","Clark","0230","Clark",21856
"G1700250","1890","Illinois","170","Clay","0250","Clay",16715
"G1700270","1890","Illinois","170","Clinton","0270","Clinton",17119
"G1700290","1890","Illinois","170","Coles","0290","Coles",29805
"G1700310","1890","Illinois","170","Cook","0310","Cook",1176419
"G1700330","1890","Illinois","170","Crawford","0330","Crawford",17246
"G1700350","1890","Illinois","170","Cumberland","0350","Cumberland",15418
"G1700370","1890","Illinois","170","DeKalb","0370","De Kalb",26996
"G1700390","1890","Illinois","170","De Witt","0390","De Witt",16947
"G1700410","1890","Illinois","170","Douglas","0410","Douglas",17601
"G1700430","1890","Illinois","170","Du Page","0430","Du Page",22435
"G1700450","1890","Illinois","170","Edgar","0450","Edgar",26539
"G1700470","1890","Illinois","170","Edwards","0470","Edwards",9371
"G1700490","1890","Illinois","170","Effingham","0490","Effingham",19333
"G1700510","1890","Illinois","170","Fayette","0510","Fayette",23349
"G1700530","1890","Illinois","170","Ford","0530","Ford",16898
"G1700550","1890","Illinois","170","Franklin","0550","Franklin",17114
"G1700570","1890","Illinois","170","Fulton","0570","Fulton",42934
"G1700590","1890","Illinois","170","Gallatin","0590","Gallatin",14274
"G1700610","1890","Illinois","170","Greene","0610","Greene",23622
"G1700630","1890","Illinois","170","Grundy","0630","Grundy",20969
"G1700650","1890","Illinois","170","Hamilton","0650","Hamilton",17750
"G1700670","1890","Illinois","170","Hancock","0670","Hancock",31777
"G1700690","1890","Illinois","170","Hardin","0690","Hardin",6972
"G1700710","1890","Illinois","170","Henderson","0710","Henderson",9860
"G1700730","1890","Illinois","170","Henry","0730","Henry",33249
"G1700750","1890","Illinois","170","Iroquois","0750","Iroquois",34976
"G1700770","1890","Illinois","170","Jackson","0770","Jackson",26253
"G1700790","1890","Illinois","170","Jasper","0790","Jasper",18084
"G1700810","1890","Illinois","170","Jefferson","0810","Jefferson",22420
"G1700830","1890","Illinois","170","Jersey","0830","Jersey",14653
"G1700850","1890","Illinois","170","Jo Daviess","0850","Jo Daviess",25043
"G1700870","1890","Illinois","170","Johnson","0870","Johnson",14795
"G1700890","1890","Illinois","170","Kane","0890","Kane",64490
"G1700910","1890","Illinois","170","Kankakee","0910","Kankakee",28623
"G1700930","1890","Illinois","170","Kendall","0930","Kendall",12038
"G1700950","1890","Illinois","170","Knox","0950","Knox",37862
"G1700970","1890","Illinois","170","Lake","0970","Lake",24132
"G1700990","1890","Illinois","170","La Salle","0990","La Salle",80661
"G1701010","1890","Illinois","170","Lawrence","1010","Lawrence",14311
"G1701030","1890","Illinois","170","Lee","1030","Lee",26121
"G1701050","1890","Illinois","170","Livingston","1050","Livingston",38098
"G1701070","1890","Illinois","170","Logan","1070","Logan",25205
"G1701090","1890","Illinois","170","McDonough","1090","Mcdonough",27280
"G1701110","1890","Illinois","170","McHenry","1110","Mchenry",26069
"G1701130","1890","Illinois","170","McLean","1130","Mclean",62085
"G1701150","1890","Illinois","170","Macon","1150","Macon",37468
"G1701170","1890","Illinois","170","Macoupin","1170","Macoupin",39881
"G1701190","1890","Illinois","170","Madison","1190","Madison",49088
"G1701210","1890","Illinois","170","Marion","1210","Marion",23946
"G1701230","1890","Illinois","170","Marshall","1230","Marshall",13634
"G1701250","1890","Illinois","170","Mason","1250","Mason",16037
"G1701270","1890","Illinois","170","Massac","1270","Massac",9762
"G1701290","1890","Illinois","170","Menard","1290","Menard",13033
"G1701310","1890","Illinois","170","Mercer","1310","Mercer",18516
"G1701330","1890","Illinois","170","Monroe","1330","Monroe",12895
"G1701350","1890","Illinois","170","Montgomery","1350","Montgomery",29724
"G1701370","1890","Illinois","170","Morgan","1370","Morgan",31630
"G1701390","1890","Illinois","170","Moultrie","1390","Moultrie",14477
"G1701410","1890","Illinois","170","Ogle","1410","Ogle",28625
"G1701430","1890","Illinois","170","Peoria","1430","Peoria",69388
"G1701450","1890","Illinois","170","Perry","1450","Perry",16839
"G1701470","1890","Illinois","170","Piatt","1470","Piatt",17013
"G1701490","1890","Illinois","170","Pike","1490","Pike",30698
"G1701510","1890","Illinois","170","Pope","1510","Pope",13281
"G1701530","1890","Illinois","170","Pulaski","1530","Pulaski",7052
"G1701550","1890","Illinois","170","Putnam","1550","Putnam",4703
"G1701570","1890","Illinois","170","Randolph","1570","Randolph",23922
"G1701590","1890","Illinois","170","Richland","1590","Richland",15010
"G1701610","1890","Illinois","170","Rock Island","1610","Rock Island",41532
"G1701630","1890","Illinois","170","St Clair","1630","St Clair",64129
"G1701650","1890","Illinois","170","Saline","1650","Saline",18549
"G1701670","1890","Illinois","170","Sangamon","1670","Sangamon",58848
"G1701690","1890","Illinois","170","Schuyler","1690","Schuyler",16003
"G1701710","1890","Illinois","170","Scott","1710","Scott",10279
"G1701730","1890","Illinois","170","Shelby","1730","Shelby",31091
"G1701750","1890","Illinois","170","Stark","1750","Stark",9968
"G1701770","1890","Illinois","170","Stephenson","1770","Stephenson",31325
"G1701790","1890","Illinois","170","Tazewell","1790","Tazewell",29489
"G1701810","1890","Illinois","170","Union","1810","Union",21283
"G1701830","1890","Illinois","170","Vermilion","1830","Vermilion",49447
"G1701850","1890","Illinois","170","Wabash","1850","Wabash",11775
"G1701870","1890","Illinois","170","Warren","1870","Warren",20878
"G1701890","1890","Illinois","170","Washington","1890","Washington",19127
"G1701910","1890","Illinois","170","Wayne","1910","Wayne",23800
"G1701930","1890","Illinois","170","White","1930","White",24412
"G1701950","1890","Illinois","170","Whiteside","1950","Whiteside",30811
"G1701970","1890","Illinois","170","Will","1970","Will",61499
"G1701990","1890","Illinois","170","Williamson","1990","Williamson",22029
"G1702010","1890","Illinois","170","Winnebago","2010","Winnebago",39765
"G1702030","1890","Illinois","170","Woodford","2030","Woodford",21309
"G1800010","1890","Indiana","180","Adams","0010","Adams",20180
"G1800030","1890","Indiana","180","Allen","0030","Allen",66403
"G1800050","1890","Indiana","180","Bartholomew","0050","Bartholomew",23553
"G1800070","1890","Indiana","180","Benton","0070","Benton",11857
"G1800090","1890","Indiana","180","Blackford","0090","Blackford",10458
"G1800110","1890","Indiana","180","Boone","0110","Boone",26403
"G1800130","1890","Indiana","180","Brown","0130","Brown",10301
"G1800150","1890","Indiana","180","Carroll","0150","Carroll",20003
"G1800170","1890","Indiana","180","Cass","0170","Cass",30998
"G1800190","1890","Indiana","180","Clark","0190","Clark",27396
"G1800210","1890","Indiana","180","Clay","0210","Clay",30123
"G1800230","1890","Indiana","180","Clinton","0230","Clinton",27265
"G1800250","1890","Indiana","180","Crawford","0250","Crawford",13927
"G1800270","1890","Indiana","180","Daviess","0270","Daviess",25954
"G1800290","1890","Indiana","180","Dearborn","0290","Dearborn",23273
"G1800310","1890","Indiana","180","Decatur","0310","Decatur",19112
"G1800330","1890","Indiana","180","DeKalb","0330","De Kalb",24287
"G1800350","1890","Indiana","180","Delaware","0350","Delaware",29672
"G1800370","1890","Indiana","180","Dubois","0370","Dubois",20160
"G1800390","1890","Indiana","180","Elkhart","0390","Elkhart",39141
"G1800410","1890","Indiana","180","Fayette","0410","Fayette",12282
"G1800430","1890","Indiana","180","Floyd","0430","Floyd",27281
"G1800450","1890","Indiana","180","Fountain","0450","Fountain",19527
"G1800470","1890","Indiana","180","Franklin","0470","Franklin",18360
"G1800490","1890","Indiana","180","Fulton","0490","Fulton",16725
"G1800510","1890","Indiana","180","Gibson","0510","Gibson",23680
"G1800530","1890","Indiana","180","Grant","0530","Grant",30577
"G1800550","1890","Indiana","180","Greene","0550","Greene",24210
"G1800570","1890","Indiana","180","Hamilton","0570","Hamilton",25559
"G1800590","1890","Indiana","180","Hancock","0590","Hancock",17736
"G1800610","1890","Indiana","180","Harrison","0610","Harrison",20455
"G1800630","1890","Indiana","180","Hendricks","0630","Hendricks",21099
"G1800650","1890","Indiana","180","Henry","0650","Henry",23325
"G1800670","1890","Indiana","180","Howard","0670","Howard",25678
"G1800690","1890","Indiana","180","Huntington","0690","Huntington",27619
"G1800710","1890","Indiana","180","Jackson","0710","Jackson",23868
"G1800730","1890","Indiana","180","Jasper","0730","Jasper",11182
"G1800750","1890","Indiana","180","Jay","0750","Jay",23358
"G1800770","1890","Indiana","180","Jefferson","0770","Jefferson",23506
"G1800790","1890","Indiana","180","Jennings","0790","Jennings",14313
"G1800810","1890","Indiana","180","Johnson","0810","Johnson",19219
"G1800830","1890","Indiana","180","Knox","0830","Knox",27454
"G1800850","1890","Indiana","180","Kosciusko","0850","Kosciusko",28580
"G1800870","1890","Indiana","180","Lagrange","0870","Lagrange",15607
"G1800890","1890","Indiana","180","Lake","0890","Lake",23861
"G1800910","1890","Indiana","180","LaPorte","0910","Laporte",34224
"G1800930","1890","Indiana","180","Lawrence","0930","Lawrence",19414
"G1800950","1890","Indiana","180","Madison","0950","Madison",36261
"G1800970","1890","Indiana","180","Marion","0970","Marion",130017
"G1800990","1890","Indiana","180","Marshall","0990","Marshall",23813
"G1801010","1890","Indiana","180","Martin","1010","Martin",13950
"G1801030","1890","Indiana","180","Miami","1030","Miami",25612
"G1801050","1890","Indiana","180","Monroe","1050","Monroe",17264
"G1801070","1890","Indiana","180","Montgomery","1070","Montgomery",27661
"G1801090","1890","Indiana","180","Morgan","1090","Morgan",18528
"G1801110","1890","Indiana","180","Newton","1110","Newton",8759
"G1801130","1890","Indiana","180","Noble","1130","Noble",23347
"G1801150","1890","Indiana","180","Ohio","1150","Ohio",4801
"G1801170","1890","Indiana","180","Orange","1170","Orange",14608
"G1801190","1890","Indiana","180","Owen","1190","Owen",14957
"G1801210","1890","Indiana","180","Parke","1210","Parke",19939
"G1801230","1890","Indiana","180","Perry","1230","Perry",17987
"G1801250","1890","Indiana","180","Pike","1250","Pike",18487
"G1801270","1890","Indiana","180","Porter","1270","Porter",18039
"G1801290","1890","Indiana","180","Posey","1290","Posey",20335
"G1801310","1890","Indiana","180","Pulaski","1310","Pulaski",11224
"G1801330","1890","Indiana","180","Putnam","1330","Putnam",21977
"G1801350","1890","Indiana","180","Randolph","1350","Randolph",27475
"G1801370","1890","Indiana","180","Ripley","1370","Ripley",19276
"G1801390","1890","Indiana","180","Rush","1390","Rush",18498
"G1801410","1890","Indiana","180","St Joseph","1410","St Joseph",42113
"G1801430","1890","Indiana","180","Scott","1430","Scott",7832
"G1801450","1890","Indiana","180","Shelby","1450","Shelby",25140
"G1801470","1890","Indiana","180","Spencer","1470","Spencer",20671
"G1801490","1890","Indiana","180","Starke","1490","Starke",7336
"G1801510","1890","Indiana","180","Steuben","1510","Steuben",14472
"G1801530","1890","Indiana","180","Sullivan","1530","Sullivan",21695
"G1801550","1890","Indiana","180","Switzerland","1550","Switzerland",12379
"G1801570","1890","Indiana","180","Tippecanoe","1570","Tippecanoe",34724
"G1801590","1890","Indiana","180","Tipton","1590","Tipton",18136
"G1801610","1890","Indiana","180","Union","1610","Union",6845
"G1801630","1890","Indiana","180","Vanderburgh","1630","Vanderburgh",53711
"G1801650","1890","Indiana","180","Vermillion","1650","Vermillion",13107
"G1801670","1890","Indiana","180","Vigo","1670","Vigo",48474
"G1801690","1890","Indiana","180","Wabash","1690","Wabash",26888
"G1801710","1890","Indiana","180","Warren","1710","Warren",10934
"G1801730","1890","Indiana","180","Warrick","1730","Warrick",20547
"G1801750","1890","Indiana","180","Washington","1750","Washington",18609
"G1801770","1890","Indiana","180","Wayne","1770","Wayne",36254
"G1801790","1890","Indiana","180","Wells","1790","Wells",21511
"G1801810","1890","Indiana","180","White","1810","White",15662
"G1801830","1890","Indiana","180","Whitley","1830","Whitley",17716
"G1900010","1890","Iowa","190","Adair","0010","Adair",14512
"G1900030","1890","Iowa","190","Adams","0030","Adams",12247
"G1900050","1890","Iowa","190","Allamakee","0050","Allamakee",17895
