GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,A86001
"G3800730","1920","North Dakota","380","Ransom","0730","Ransom",11612
"G3800750","1920","North Dakota","380","Renville","0750","Renville",7766
"G3800770","1920","North Dakota","380","Richland","0770","Richland",20791
"G3800790","1920","North Dakota","380","Rolette","0790","Rolette",7589
"G3800810","1920","North Dakota","380","Sargent","0810","Sargent",9622
"G3800830","1920","North Dakota","380","Sheridan","0830","Sheridan",7935
"G3800850","1920","North Dakota","380","Sioux","0850","Sioux",2004
"G3800870","1920","North Dakota","380","Slope","0870","Slope",4925
"G3800890","1920","North Dakota","380","Stark","0890","Stark",13533
"G3800910","1920","North Dakota","380","Steele","0910","Steele",7401
"G3800930","1920","North Dakota","380","Stutsman","0930","Stutsman",24540
"G3800950","1920","North Dakota","380","Towner","0950","Towner",8308
"G3800970","1920","North Dakota","380","Traill","0970","Traill",12207
"G3800990","1920","North Dakota","380","Walsh","0990","Walsh",19065
"G3801010","1920","North Dakota","380","Ward","1010","Ward",28691
"G3801030","1920","North Dakota","380","Wells","1030","Wells",12956
"G3801050","1920","North Dakota","380","Williams","1050","Williams",17804
"G3900010","1920","Ohio","390","Adams","0010","Adams",22322
"G3900030","1920","Ohio","390","Allen","0030","Allen",66817
"G3900050","1920","Ohio","390","Ashland","0050","Ashland",24593
"G3900070","1920","Ohio","390","Ashtabula","0070","Ashtabula",65198
"G3900090","1920","Ohio","390","Athens","0090","Athens",49077
"G3900110","1920","Ohio","390","Auglaize","0110","Auglaize",29482
"G3900130","1920","Ohio","390","Belmont","0130","Belmont",91156
"G3900150","1920","Ohio","390","Brown","0150","Brown",21649
"G3900170","1920","Ohio","390","Butler","0170","Butler",83548
"G3900190","1920","Ohio","390","Carroll","0190","Carroll",15815
"G3900210","1920","Ohio","390","Champaign","0210","Champaign",23817
"G3900230","1920","Ohio","390","Clark","0230","Clark",73130
"G3900250","1920","Ohio","390","Clermont","0250","Clermont",27498
"G3900270","1920","Ohio","390","Clinton","0270","Clinton",22305
"G3900290","1920","Ohio","390","Columbiana","0290","Columbiana",81717
"G3900310","1920","Ohio","390","Coshocton","0310","Coshocton",29449
"G3900330","1920","Ohio","390","Crawford","0330","Crawford",35829
"G3900350","1920","Ohio","390","Cuyahoga","0350","Cuyahoga",907753
"G3900370","1920","Ohio","390","Darke","0370","Darke",42592
"G3900390","1920","Ohio","390","Defiance","0390","Defiance",24519
"G3900410","1920","Ohio","390","Delaware","0410","Delaware",25463
"G3900430","1920","Ohio","390","Erie","0430","Erie",39125
"G3900450","1920","Ohio","390","Fairfield","0450","Fairfield",40087
"G3900470","1920","Ohio","390","Fayette","0470","Fayette",20557
"G3900490","1920","Ohio","390","Franklin","0490","Franklin",259904
"G3900510","1920","Ohio","390","Fulton","0510","Fulton",23432
"G3900530","1920","Ohio","390","Gallia","0530","Gallia",21921
"G3900550","1920","Ohio","390","Geauga","0550","Geauga",15005
"G3900570","1920","Ohio","390","Greene","0570","Greene",27465
"G3900590","1920","Ohio","390","Guernsey","0590","Guernsey",44895
"G3900610","1920","Ohio","390","Hamilton","0610","Hamilton",459857
"G3900630","1920","Ohio","390","Hancock","0630","Hancock",38122
"G3900650","1920","Ohio","390","Hardin","0650","Hardin",28810
"G3900670","1920","Ohio","390","Harrison","0670","Harrison",19015
"G3900690","1920","Ohio","390","Henry","0690","Henry",23355
"G3900710","1920","Ohio","390","Highland","0710","Highland",26447
"G3900730","1920","Ohio","390","Hocking","0730","Hocking",23160
"G3900750","1920","Ohio","390","Holmes","0750","Holmes",16959
"G3900770","1920","Ohio","390","Huron","0770","Huron",32183
"G3900790","1920","Ohio","390","Jackson","0790","Jackson",26864
"G3900810","1920","Ohio","390","Jefferson","0810","Jefferson",75504
"G3900830","1920","Ohio","390","Knox","0830","Knox",29159
"G3900850","1920","Ohio","390","Lake","0850","Lake",28329
"G3900870","1920","Ohio","390","Lawrence","0870","Lawrence",37846
"G3900890","1920","Ohio","390","Licking","0890","Licking",55757
"G3900910","1920","Ohio","390","Logan","0910","Logan",29448
"G3900930","1920","Ohio","390","Lorain","0930","Lorain",88662
"G3900950","1920","Ohio","390","Lucas","0950","Lucas",269535
"G3900970","1920","Ohio","390","Madison","0970","Madison",19014
"G3900990","1920","Ohio","390","Mahoning","0990","Mahoning",177695
"G3901010","1920","Ohio","390","Marion","1010","Marion",41733
"G3901030","1920","Ohio","390","Medina","1030","Medina",25883
"G3901050","1920","Ohio","390","Meigs","1050","Meigs",25558
"G3901070","1920","Ohio","390","Mercer","1070","Mercer",26797
"G3901090","1920","Ohio","390","Miami","1090","Miami",47304
"G3901110","1920","Ohio","390","Monroe","1110","Monroe",20598
"G3901130","1920","Ohio","390","Montgomery","1130","Montgomery",199378
"G3901150","1920","Ohio","390","Morgan","1150","Morgan",14322
"G3901170","1920","Ohio","390","Morrow","1170","Morrow",15534
"G3901190","1920","Ohio","390","Muskingum","1190","Muskingum",56191
"G3901210","1920","Ohio","390","Noble","1210","Noble",17825
"G3901230","1920","Ohio","390","Ottawa","1230","Ottawa",22083
"G3901250","1920","Ohio","390","Paulding","1250","Paulding",18315
"G3901270","1920","Ohio","390","Perry","1270","Perry",35314
"G3901290","1920","Ohio","390","Pickaway","1290","Pickaway",25241
"G3901310","1920","Ohio","390","Pike","1310","Pike",13641
"G3901330","1920","Ohio","390","Portage","1330","Portage",35853
"G3901350","1920","Ohio","390","Preble","1350","Preble",23030
"G3901370","1920","Ohio","390","Putnam","1370","Putnam",27723
"G3901390","1920","Ohio","390","Richland","1390","Richland",54468
"G3901410","1920","Ohio","390","Ross","1410","Ross",39322
"G3901430","1920","Ohio","390","Sandusky","1430","Sandusky",36853
"G3901450","1920","Ohio","390","Scioto","1450","Scioto",61497
"G3901470","1920","Ohio","390","Seneca","1470","Seneca",42945
"G3901490","1920","Ohio","390","Shelby","1490","Shelby",25680
"G3901510","1920","Ohio","390","Stark","1510","Stark",174355
"G3901530","1920","Ohio","390","Summit","1530","Summit",279340
"G3901550","1920","Ohio","390","Trumbull","1550","Trumbull",82796
"G3901570","1920","Ohio","390","Tuscarawas","1570","Tuscarawas",63058
"G3901590","1920","Ohio","390","Union","1590","Union",20637
"G3901610","1920","Ohio","390","Van Wert","1610","Van Wert",27965
"G3901630","1920","Ohio","390","Vinton","1630","Vinton",12033
"G3901650","1920","Ohio","390","Warren","1650","Warren",24999
"G3901670","1920","Ohio","390","Washington","1670","Washington",41883
"G3901690","1920","Ohio","390","Wayne","1690","Wayne",41213
"G3901710","1920","Ohio","390","Williams","1710","Williams",24620
"G3901730","1920","Ohio","390","Wood","1730","Wood",44599
"G3901750","1920","Ohio","390","Wyandot","1750","Wyandot",19466
"G4000010","1920","Oklahoma","400","Adair","0010","Adair",10269
"G4000030","1920","Oklahoma","400","Alfalfa","0030","Alfalfa",16230
"G4000050","1920","Oklahoma","400","Atoka","0050","Atoka",19020
"G4000070","1920","Oklahoma","400","Beaver","0070","Beaver",14048
"G4000090","1920","Oklahoma","400","Beckham","0090","Beckham",18983
"G4000110","1920","Oklahoma","400","Blaine","0110","Blaine",14374
"G4000130","1920","Oklahoma","400","Bryan","0130","Bryan",37327
"G4000150","1920","Oklahoma","400","Caddo","0150","Caddo",31580
"G4000170","1920","Oklahoma","400","Canadian","0170","Canadian",21193
"G4000190","1920","Oklahoma","400","Carter","0190","Carter",35367
"G4000210","1920","Oklahoma","400","Cherokee","0210","Cherokee",16543
"G4000230","1920","Oklahoma","400","Choctaw","0230","Choctaw",25733
"G4000250","1920","Oklahoma","400","Cimarron","0250","Cimarron",3434
"G4000270","1920","Oklahoma","400","Cleveland","0270","Cleveland",18809
"G4000290","1920","Oklahoma","400","Coal","0290","Coal",17331
"G4000310","1920","Oklahoma","400","Comanche","0310","Comanche",25055
"G4000330","1920","Oklahoma","400","Cotton","0330","Cotton",16267
"G4000350","1920","Oklahoma","400","Craig","0350","Craig",16417
"G4000370","1920","Oklahoma","400","Creek","0370","Creek",54835
"G4000390","1920","Oklahoma","400","Custer","0390","Custer",18239
"G4000410","1920","Oklahoma","400","Delaware","0410","Delaware",11178
"G4000430","1920","Oklahoma","400","Dewey","0430","Dewey",12164
"G4000450","1920","Oklahoma","400","Ellis","0450","Ellis",11657
"G4000470","1920","Oklahoma","400","Garfield","0470","Garfield",36891
"G4000490","1920","Oklahoma","400","Garvin","0490","Garvin",29668
"G4000510","1920","Oklahoma","400","Grady","0510","Grady",32029
"G4000530","1920","Oklahoma","400","Grant","0530","Grant",16054
"G4000550","1920","Oklahoma","400","Greer","0550","Greer",15649
"G4000570","1920","Oklahoma","400","Harmon","0570","Harmon",11151
"G4000590","1920","Oklahoma","400","Harper","0590","Harper",7623
"G4000610","1920","Oklahoma","400","Haskell","0610","Haskell",18313
"G4000630","1920","Oklahoma","400","Hughes","0630","Hughes",23283
"G4000650","1920","Oklahoma","400","Jackson","0650","Jackson",21722
"G4000670","1920","Oklahoma","400","Jefferson","0670","Jefferson",17166
"G4000690","1920","Oklahoma","400","Johnston","0690","Johnston",18390
"G4000710","1920","Oklahoma","400","Kay","0710","Kay",33619
"G4000730","1920","Oklahoma","400","Kingfisher","0730","Kingfisher",13909
"G4000750","1920","Oklahoma","400","Kiowa","0750","Kiowa",22018
"G4000770","1920","Oklahoma","400","Latimer","0770","Latimer",12857
"G4000790","1920","Oklahoma","400","Le Flore","0790","Le Flore",39296
"G4000810","1920","Oklahoma","400","Lincoln","0810","Lincoln",29294
"G4000830","1920","Oklahoma","400","Logan","0830","Logan",21124
"G4000850","1920","Oklahoma","400","Love","0850","Love",11515
"G4000870","1920","Oklahoma","400","McClain","0870","Mcclain",18375
"G4000890","1920","Oklahoma","400","McCurtain","0890","Mccurtain",29225
"G4000910","1920","Oklahoma","400","McIntosh","0910","Mcintosh",18761
"G4000930","1920","Oklahoma","400","Major","0930","Major",12381
"G4000950","1920","Oklahoma","400","Marshall","0950","Marshall",13884
"G4000970","1920","Oklahoma","400","Mayes","0970","Mayes",13894
"G4000990","1920","Oklahoma","400","Murray","0990","Murray",12545
"G4001010","1920","Oklahoma","400","Muskogee","1010","Muskogee",44349
"G4001030","1920","Oklahoma","400","Noble","1030","Noble",12803
"G4001050","1920","Oklahoma","400","Nowata","1050","Nowata",13126
"G4001070","1920","Oklahoma","400","Okfuskee","1070","Okfuskee",15473
"G4001090","1920","Oklahoma","400","Oklahoma","1090","Oklahoma",104676
"G4001110","1920","Oklahoma","400","Okmulgee","1110","Okmulgee",44300
"G4001130","1920","Oklahoma","400","Osage","1130","Osage",34525
"G4001150","1920","Oklahoma","400","Ottawa","1150","Ottawa",39000
"G4001170","1920","Oklahoma","400","Pawnee","1170","Pawnee",17927
"G4001190","1920","Oklahoma","400","Payne","1190","Payne",28793
"G4001210","1920","Oklahoma","400","Pittsburg","1210","Pittsburg",47139
"G4001230","1920","Oklahoma","400","Pontotoc","1230","Pontotoc",28995
"G4001250","1920","Oklahoma","400","Pottowatomie","1250","Pottowatomie",43336
"G4001270","1920","Oklahoma","400","Pushmataha","1270","Pushmataha",16383
"G4001290","1920","Oklahoma","400","Roger Mills","1290","Roger Mills",10577
"G4001310","1920","Oklahoma","400","Rogers","1310","Rogers",15441
"G4001330","1920","Oklahoma","400","Seminole","1330","Seminole",17902
"G4001350","1920","Oklahoma","400","Sequoyah","1350","Sequoyah",21544
"G4001370","1920","Oklahoma","400","Stephens","1370","Stephens",24405
"G4001390","1920","Oklahoma","400","Texas","1390","Texas",13960
"G4001410","1920","Oklahoma","400","Tillman","1410","Tillman",21057
"G4001430","1920","Oklahoma","400","Tulsa","1430","Tulsa",97072
"G4001450","1920","Oklahoma","400","Wagoner","1450","Wagoner",13772
"G4001470","1920","Oklahoma","400","Washington","1470","Washington",25389
"G4001490","1920","Oklahoma","400","Washita","1490","Washita",21965
"G4001510","1920","Oklahoma","400","Woods","1510","Woods",15934
"G4001530","1920","Oklahoma","400","Woodward","1530","Woodward",14662
"G4100010","1920","Oregon","410","Baker","0010","Baker",17728
"G4100030","1920","Oregon","410","Benton","0030","Benton",13668
"G4100050","1920","Oregon","410","Clackamas","0050","Clackamas",37422
"G4100070","1920","Oregon","410","Clatsop","0070","Clatsop",22224
"G4100090","1920","Oregon","410","Columbia","0090","Columbia",13857
"G4100110","1920","Oregon","410","Coos","0110","Coos",22112
"G4100130","1920","Oregon","410","Crook","0130","Crook",3421
"G4100150","1920","Oregon","410","Curry","0150","Curry",2933
"G4100170","1920","Oregon","410","Deschutes","0170","Deschutes",9594
"G4100190","1920","Oregon","410","Douglas","0190","Douglas",21198
"G4100210","1920","Oregon","410","Gilliam","0210","Gilliam",3954
"G4100230","1920","Oregon","410","Grant","0230","Grant",5420
"G4100250","1920","Oregon","410","Harney","0250","Harney",3868
"G4100270","1920","Oregon","410","Hood River","0270","Hood River",7887
"G4100290","1920","Oregon","410","Jackson","0290","Jackson",20249
"G4100310","1920","Oregon","410","Jefferson","0310","Jefferson",2883
"G4100330","1920","Oregon","410","Josephine","0330","Josephine",7599
"G4100350","1920","Oregon","410","Klamath","0350","Klamath",10427
"G4100370","1920","Oregon","410","Lake","0370","Lake",3939
"G4100390","1920","Oregon","410","Lane","0390","Lane",36088
"G4100410","1920","Oregon","410","Lincoln","0410","Lincoln",5760
"G4100430","1920","Oregon","410","Linn","0430","Linn",24462
"G4100450","1920","Oregon","410","Malheur","0450","Malheur",10836
"G4100470","1920","Oregon","410","Marion","0470","Marion",46064
"G4100490","1920","Oregon","410","Morrow","0490","Morrow",5601
"G4100510","1920","Oregon","410","Multnomah","0510","Multnomah",269856
"G4100530","1920","Oregon","410","Polk","0530","Polk",14010
"G4100550","1920","Oregon","410","Sherman","0550","Sherman",3810
"G4100570","1920","Oregon","410","Tillamook","0570","Tillamook",8774
"G4100590","1920","Oregon","410","Umatilla","0590","Umatilla",24770
"G4100610","1920","Oregon","410","Union","0610","Union",16484
"G4100630","1920","Oregon","410","Wallowa","0630","Wallowa",9762
"G4100650","1920","Oregon","410","Wasco","0650","Wasco",13144
"G4100670","1920","Oregon","410","Washington","0670","Washington",26249
"G4100690","1920","Oregon","410","Wheeler","0690","Wheeler",2790
"G4100710","1920","Oregon","410","Yamhill","0710","Yamhill",20303
"G4200010","1920","Pennsylvania","420","Adams","0010","Adams",34288
"G4200030","1920","Pennsylvania","420","Allegheny","0030","Allegheny",1131762
"G4200050","1920","Pennsylvania","420","Armstrong","0050","Armstrong",74476
"G4200070","1920","Pennsylvania","420","Beaver","0070","Beaver",108687
"G4200090","1920","Pennsylvania","420","Bedford","0090","Bedford",37923
"G4200110","1920","Pennsylvania","420","Berks","0110","Berks",199679
"G4200130","1920","Pennsylvania","420","Blair","0130","Blair",126957
"G4200150","1920","Pennsylvania","420","Bradford","0150","Bradford",53029
"G4200170","1920","Pennsylvania","420","Bucks","0170","Bucks",80641
"G4200190","1920","Pennsylvania","420","Butler","0190","Butler",76875
"G4200210","1920","Pennsylvania","420","Cambria","0210","Cambria",195318
"G4200230","1920","Pennsylvania","420","Cameron","0230","Cameron",6250
