GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BFQ001
"G5100510","1930","Virginia","510","Dickenson","0510","Dickenson",15861
"G5100530","1930","Virginia","510","Dinwiddie","0530","Dinwiddie",7300
"G5100550","1930","Virginia","510","Elizabeth City","0550","Elizabeth City",14523
"G5100570","1930","Virginia","510","Essex","0570","Essex",3149
"G5100590","1930","Virginia","510","Fairfax","0590","Fairfax",20451
"G5100610","1930","Virginia","510","Fauquier","0610","Fauquier",14797
"G5100630","1930","Virginia","510","Floyd","0630","Floyd",11183
"G5100650","1930","Virginia","510","Fluvanna","0650","Fluvanna",4515
"G5100670","1930","Virginia","510","Franklin","0670","Franklin",20567
"G5100690","1930","Virginia","510","Frederick","0690","Frederick",12709
"G5100710","1930","Virginia","510","Giles","0710","Giles",12226
"G5100730","1930","Virginia","510","Gloucester","0730","Gloucester",6670
"G5100750","1930","Virginia","510","Goochland","0750","Goochland",3839
"G5100770","1930","Virginia","510","Grayson","0770","Grayson",19322
"G5100790","1930","Virginia","510","Greene","0790","Greene",4986
"G5100810","1930","Virginia","510","Greensville","0810","Greensville",5259
"G5100830","1930","Virginia","510","Halifax","0830","Halifax",22393
"G5100850","1930","Virginia","510","Hanover","0850","Hanover",10781
"G5100870","1930","Virginia","510","Henrico","0870","Henrico",23801
"G5100890","1930","Virginia","510","Henry","0890","Henry",13921
"G5100910","1930","Virginia","510","Highland","0910","Highland",4372
"G5100930","1930","Virginia","510","Isle Of Wight","0930","Isle Of Wight",6486
"G5100950","1930","Virginia","510","James City","0950","James City",1837
"G5100970","1930","Virginia","510","King And Queen","0970","King And Queen",3443
"G5100990","1930","Virginia","510","King George","0990","King George",3419
"G5101010","1930","Virginia","510","King William","1010","King William",3918
"G5101030","1930","Virginia","510","Lancaster","1030","Lancaster",4926
"G5101050","1930","Virginia","510","Lee","1050","Lee",29883
"G5101070","1930","Virginia","510","Loudoun","1070","Loudoun",15502
"G5101090","1930","Virginia","510","Louisa","1090","Louisa",8468
"G5101110","1930","Virginia","510","Lunenburg","1110","Lunenburg",7835
"G5101130","1930","Virginia","510","Madison","1130","Madison",6530
"G5101150","1930","Virginia","510","Matthews","1150","Matthews",5890
"G5101170","1930","Virginia","510","Mecklenburg","1170","Mecklenburg",15430
"G5101190","1930","Virginia","510","Middlesex","1190","Middlesex",3913
"G5101210","1930","Virginia","510","Montgomery","1210","Montgomery",17640
"G5101230","1930","Virginia","510","Nansemond","1230","Nansemond",7327
"G5101250","1930","Virginia","510","Nelson","1250","Nelson",11784
"G5101270","1930","Virginia","510","New Kent","1270","New Kent",1760
"G5101290","1930","Virginia","510","Norfolk","1290","Norfolk",16767
"G5101310","1930","Virginia","510","Northampton","1310","Northampton",8632
"G5101330","1930","Virginia","510","Northumberland","1330","Northumberland",6433
"G5101350","1930","Virginia","510","Nottoway","1350","Nottoway",8207
"G5101370","1930","Virginia","510","Orange","1370","Orange",8275
"G5101390","1930","Virginia","510","Page","1390","Page",14119
"G5101410","1930","Virginia","510","Patrick","1410","Patrick",14414
"G5101430","1930","Virginia","510","Pittsylvania","1430","Pittsylvania",40365
"G5101450","1930","Virginia","510","Powhatan","1450","Powhatan",2988
"G5101470","1930","Virginia","510","Prince Edward","1470","Prince Edward",6974
"G5101490","1930","Virginia","510","Prince George","1490","Prince George",6085
"G5101510","1930","Virginia","510","Princess Anne","1510","Princess Anne",8685
"G5101530","1930","Virginia","510","Prince William","1530","Prince William",11413
"G5101550","1930","Virginia","510","Pulaski","1550","Pulaski",18316
"G5101570","1930","Virginia","510","Rappahannock","1570","Rappahannock",5839
"G5101590","1930","Virginia","510","Richmond","1590","Richmond",4214
"G5101610","1930","Virginia","510","Roanoke","1610","Roanoke",32012
"G5101630","1930","Virginia","510","Rockbridge","1630","Rockbridge",18599
"G5101650","1930","Virginia","510","Rockingham","1650","Rockingham",28816
"G5101670","1930","Virginia","510","Russell","1670","Russell",25178
"G5101690","1930","Virginia","510","Scott","1690","Scott",23904
"G5101710","1930","Virginia","510","Shenandoah","1710","Shenandoah",20154
"G5101730","1930","Virginia","510","Smyth","1730","Smyth",24493
"G5101750","1930","Virginia","510","Southampton","1750","Southampton",10475
"G5101770","1930","Virginia","510","Spotsylvania","1770","Spotsylvania",6943
"G5101790","1930","Virginia","510","Stafford","1790","Stafford",6562
"G5101810","1930","Virginia","510","Surry","1810","Surry",2831
"G5101830","1930","Virginia","510","Sussex","1830","Sussex",4094
"G5101850","1930","Virginia","510","Tazewell","1850","Tazewell",29788
"G5101870","1930","Virginia","510","Warren","1870","Warren",7512
"G5101890","1930","Virginia","510","Warwick","1890","Warwick",6319
"G5101910","1930","Virginia","510","Washington","1910","Washington",32393
"G5101930","1930","Virginia","510","Westmoreland","1930","Westmoreland",4774
"G5101950","1930","Virginia","510","Wise","1950","Wise",47984
"G5101970","1930","Virginia","510","Wythe","1970","Wythe",19288
"G5101990","1930","Virginia","510","York","1990","York",4630
"G5105100","1930","Virginia","510","Alexandria City","5100","Alexandria City",19230
"G5105200","1930","Virginia","510","Bristol City","5200","Bristol City",7653
"G5105300","1930","Virginia","510","Buena Vista City","5300","Buena Vista City",3738
"G5105400","1930","Virginia","510","Charlottesville City","5400","Charlottesville City",11158
"G5105600","1930","Virginia","510","Clifton Forge City","5600","Clifton Forge City",5661
"G5105900","1930","Virginia","510","Danville City","5900","Danville City",16722
"G5106300","1930","Virginia","510","Fredericksburg City","6300","Fredericksburg City",5600
"G5106500","1930","Virginia","510","Hampton City","6500","Hampton City",3574
"G5106600","1930","Virginia","510","Harrisonburg City","6600","Harrisonburg City",6383
"G5106700","1930","Virginia","510","Hopewell City","6700","Hopewell City",10009
"G5106800","1930","Virginia","510","Lynchburg City","6800","Lynchburg City",31007
"G5106900","1930","Virginia","510","Martinsville City","6900","Martinsville City",5742
"G5107000","1930","Virginia","510","Newport News City","7000","Newport News City",21120
"G5107100","1930","Virginia","510","Norfolk City","7100","Norfolk City",85514
"G5107300","1930","Virginia","510","Petersburg City","7300","Petersburg City",15962
"G5107400","1930","Virginia","510","Portsmouth City","7400","Portsmouth City",26781
"G5107500","1930","Virginia","510","Radford City","7500","Radford City",5589
"G5107600","1930","Virginia","510","Richmond City","7600","Richmond City",129871
"G5107700","1930","Virginia","510","Roanoke City","7700","Roanoke City",56834
"G5107805","1930","Virginia","510","South Norfolk City","7805","South Norfolk City",6154
"G5107900","1930","Virginia","510","Staunton City","7900","Staunton City",10175
"G5108000","1930","Virginia","510","Suffolk City","8000","Suffolk City",6461
"G5108300","1930","Virginia","510","Williamsburg City","8300","Williamsburg City",2923
"G5108400","1930","Virginia","510","Winchester City","8400","Winchester City",9811
"G5300010","1930","Washington","530","Adams","0010","Adams",7677
"G5300030","1930","Washington","530","Asotin","0030","Asotin",8127
"G5300050","1930","Washington","530","Benton","0050","Benton",10882
"G5300070","1930","Washington","530","Chelan","0070","Chelan",31388
"G5300090","1930","Washington","530","Clallam","0090","Clallam",19478
"G5300110","1930","Washington","530","Clark","0110","Clark",40037
"G5300130","1930","Washington","530","Columbia","0130","Columbia",5319
"G5300150","1930","Washington","530","Cowlitz","0150","Cowlitz",31654
"G5300170","1930","Washington","530","Douglas","0170","Douglas",7520
"G5300190","1930","Washington","530","Ferry","0190","Ferry",3390
"G5300210","1930","Washington","530","Franklin","0210","Franklin",6023
"G5300230","1930","Washington","530","Garfield","0230","Garfield",3662
"G5300250","1930","Washington","530","Grant","0250","Grant",5665
"G5300270","1930","Washington","530","Grays Harbor","0270","Grays Harbor",58743
"G5300290","1930","Washington","530","Island","0290","Island",5327
"G5300310","1930","Washington","530","Jefferson","0310","Jefferson",7864
"G5300330","1930","Washington","530","King","0330","King",444055
"G5300350","1930","Washington","530","Kitsap","0350","Kitsap",29813
"G5300370","1930","Washington","530","Kittitas","0370","Kittitas",17874
"G5300390","1930","Washington","530","Klikatat","0390","Klikatat",9334
"G5300410","1930","Washington","530","Lewis","0410","Lewis",39742
"G5300430","1930","Washington","530","Lincoln","0430","Lincoln",11813
"G5300450","1930","Washington","530","Mason","0450","Mason",9713
"G5300470","1930","Washington","530","Okanogan","0470","Okanogan",17506
"G5300490","1930","Washington","530","Pacific","0490","Pacific",14675
"G5300510","1930","Washington","530","Pend Oreille","0510","Pend Oreille",7021
"G5300530","1930","Washington","530","Pierce","0530","Pierce",159165
"G5300550","1930","Washington","530","San Juan","0550","San Juan",2993
"G5300570","1930","Washington","530","Skagit","0570","Skagit",34559
"G5300590","1930","Washington","530","Skamania","0590","Skamania",2868
"G5300610","1930","Washington","530","Snohomish","0610","Snohomish",77606
"G5300630","1930","Washington","530","Spokane","0630","Spokane",149098
"G5300650","1930","Washington","530","Stevens","0650","Stevens",17771
"G5300670","1930","Washington","530","Thurston","0670","Thurston",30920
"G5300690","1930","Washington","530","Wahkiakum","0690","Wahkiakum",3809
"G5300710","1930","Washington","530","Walla Walla","0710","Walla Walla",28068
"G5300730","1930","Washington","530","Whatcom","0730","Whatcom",58156
"G5300750","1930","Washington","530","Whitman","0750","Whitman",27910
"G5300770","1930","Washington","530","Yakima","0770","Yakima",73874
"G5400010","1930","West Virginia","540","Barbour","0010","Barbour",17657
"G5400030","1930","West Virginia","540","Berkeley","0030","Berkeley",26443
"G5400050","1930","West Virginia","540","Boone","0050","Boone",23836
"G5400070","1930","West Virginia","540","Braxton","0070","Braxton",22391
"G5400090","1930","West Virginia","540","Brooke","0090","Brooke",23483
"G5400110","1930","West Virginia","540","Cabell","0110","Cabell",85966
"G5400130","1930","West Virginia","540","Calhoun","0130","Calhoun",10854
"G5400150","1930","West Virginia","540","Clay","0150","Clay",12952
"G5400170","1930","West Virginia","540","Doddridge","0170","Doddridge",10468
"G5400190","1930","West Virginia","540","Fayette","0190","Fayette",60421
"G5400210","1930","West Virginia","540","Gilmer","0210","Gilmer",10620
"G5400230","1930","West Virginia","540","Grant","0230","Grant",8201
"G5400250","1930","West Virginia","540","Greenbrier","0250","Greenbrier",33549
"G5400270","1930","West Virginia","540","Hampshire","0270","Hampshire",11642
"G5400290","1930","West Virginia","540","Hancock","0290","Hancock",27436
"G5400310","1930","West Virginia","540","Hardy","0310","Hardy",9507
"G5400330","1930","West Virginia","540","Harrison","0330","Harrison",76313
"G5400350","1930","West Virginia","540","Jackson","0350","Jackson",16120
"G5400370","1930","West Virginia","540","Jefferson","0370","Jefferson",13038
"G5400390","1930","West Virginia","540","Kanawha","0390","Kanawha",144962
"G5400410","1930","West Virginia","540","Lewis","0410","Lewis",21670
"G5400430","1930","West Virginia","540","Lincoln","0430","Lincoln",19114
"G5400450","1930","West Virginia","540","Logan","0450","Logan",51491
"G5400470","1930","West Virginia","540","McDowell","0470","Mcdowell",67890
"G5400490","1930","West Virginia","540","Marion","0490","Marion",61626
"G5400510","1930","West Virginia","540","Marshall","0510","Marshall",38941
"G5400530","1930","West Virginia","540","Mason","0530","Mason",20095
"G5400550","1930","West Virginia","540","Mercer","0550","Mercer",53732
"G5400570","1930","West Virginia","540","Mineral","0570","Mineral",19474
"G5400590","1930","West Virginia","540","Mingo","0590","Mingo",34547
"G5400610","1930","West Virginia","540","Monongalia","0610","Monongalia",47686
"G5400630","1930","West Virginia","540","Monroe","0630","Monroe",11402
"G5400650","1930","West Virginia","540","Morgan","0650","Morgan",8227
"G5400670","1930","West Virginia","540","Nicholas","0670","Nicholas",20621
"G5400690","1930","West Virginia","540","Ohio","0690","Ohio",69485
"G5400710","1930","West Virginia","540","Pendleton","0710","Pendleton",9529
"G5400730","1930","West Virginia","540","Pleasants","0730","Pleasants",6545
"G5400750","1930","West Virginia","540","Pocahontas","0750","Pocahontas",13996
"G5400770","1930","West Virginia","540","Preston","0770","Preston",28951
"G5400790","1930","West Virginia","540","Putnam","0790","Putnam",16613
"G5400810","1930","West Virginia","540","Raleigh","0810","Raleigh",56914
"G5400830","1930","West Virginia","540","Randolph","0830","Randolph",24707
"G5400850","1930","West Virginia","540","Ritchie","0850","Ritchie",15587
"G5400870","1930","West Virginia","540","Roane","0870","Roane",19464
"G5400890","1930","West Virginia","540","Summers","0890","Summers",19095
"G5400910","1930","West Virginia","540","Taylor","0910","Taylor",18391
"G5400930","1930","West Virginia","540","Tucker","0930","Tucker",13297
"G5400950","1930","West Virginia","540","Tyler","0950","Tyler",12747
"G5400970","1930","West Virginia","540","Upshur","0970","Upshur",17743
"G5400990","1930","West Virginia","540","Wayne","0990","Wayne",31089
"G5401010","1930","West Virginia","540","Webster","1010","Webster",14206
"G5401030","1930","West Virginia","540","Wetzel","1030","Wetzel",22280
"G5401050","1930","West Virginia","540","Wirt","1050","Wirt",6333
"G5401070","1930","West Virginia","540","Wood","1070","Wood",55625
"G5401090","1930","West Virginia","540","Wyoming","1090","Wyoming",18962
"G5500010","1930","Wisconsin","550","Adams","0010","Adams",7989
"G5500030","1930","Wisconsin","550","Ashland","0030","Ashland",20022
"G5500050","1930","Wisconsin","550","Barron","0050","Barron",34241
"G5500070","1930","Wisconsin","550","Bayfield","0070","Bayfield",14382
"G5500090","1930","Wisconsin","550","Brown","0090","Brown",69503
"G5500110","1930","Wisconsin","550","Buffalo","0110","Buffalo",15330
"G5500130","1930","Wisconsin","550","Burnett","0130","Burnett",9996
"G5500150","1930","Wisconsin","550","Calumet","0150","Calumet",16714
"G5500170","1930","Wisconsin","550","Chippewa","0170","Chippewa",37269
"G5500190","1930","Wisconsin","550","Clark","0190","Clark",34040
"G5500210","1930","Wisconsin","550","Columbia","0210","Columbia",30476
"G5500230","1930","Wisconsin","550","Crawford","0230","Crawford",16740
"G5500250","1930","Wisconsin","550","Dane","0250","Dane",112278
"G5500270","1930","Wisconsin","550","Dodge","0270","Dodge",51967
"G5500290","1930","Wisconsin","550","Door","0290","Door",18170
"G5500310","1930","Wisconsin","550","Douglas","0310","Douglas",46276
"G5500330","1930","Wisconsin","550","Dunn","0330","Dunn",27030
"G5500350","1930","Wisconsin","550","Eau Claire","0350","Eau Claire",41065
"G5500370","1930","Wisconsin","550","Florence","0370","Florence",3768
"G5500390","1930","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",59650
"G5500410","1930","Wisconsin","550","Forest","0410","Forest",10770
"G5500430","1930","Wisconsin","550","Grant","0430","Grant",38431
"G5500450","1930","Wisconsin","550","Green","0450","Green",21862
"G5500470","1930","Wisconsin","550","Green Lake","0470","Green Lake",13913
"G5500490","1930","Wisconsin","550","Iowa","0490","Iowa",20034
"G5500510","1930","Wisconsin","550","Iron","0510","Iron",9870
"G5500530","1930","Wisconsin","550","Jackson","0530","Jackson",16230
"G5500550","1930","Wisconsin","550","Jefferson","0550","Jefferson",36774
"G5500570","1930","Wisconsin","550","Juneau","0570","Juneau",17165
"G5500590","1930","Wisconsin","550","Kenosha","0590","Kenosha",63003
"G5500610","1930","Wisconsin","550","Kewaunee","0610","Kewaunee",16037
