GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AVF001,AVF002,AVF003,AVF004,AVF005,AVF006,AVF007,AVF008,AVF009,AVF010,AVF011,AVF012,AV2001
"G3701630","1890","North Carolina","370","Sampson","1630","Sampson",9136,9540,6483,0,0,0,0,0,0,0,7,0,15960
"G3701670","1890","North Carolina","370","Stanly","1670","Stanly",1507,1339,1289,0,0,0,0,0,0,0,0,0,10629
"G3701690","1890","North Carolina","370","Stokes","1690","Stokes",2813,3623,2608,0,0,0,0,0,0,0,0,0,14386
"G3701710","1890","North Carolina","370","Surry","1710","Surry",2348,2075,1560,7,0,0,0,0,0,0,0,0,16926
"G3701730","1890","North Carolina","370","Swain","1730","Swain",225,109,0,0,0,0,0,0,0,700,441,0,5652
"G3701750","1890","North Carolina","370","Transylvania","1750","Transylvania",513,517,309,0,0,0,0,0,0,0,0,0,5368
"G3701770","1890","North Carolina","370","Tyrrell","1770","Tyrrell",1225,1435,1302,0,0,0,0,0,0,0,0,0,3000
"G3701790","1890","North Carolina","370","Union","1790","Union",5547,4536,2694,0,0,0,0,0,0,0,0,0,15712
"G3701810","1890","North Carolina","370","Vance","1810","Vance",11143,0,0,0,0,0,0,0,0,4,0,0,6434
"G3701830","1890","North Carolina","370","Wake","1830","Wake",23109,23650,16184,1,0,0,0,0,0,4,0,7,26093
"G3701850","1890","North Carolina","370","Warren","1850","Warren",13480,16233,12492,0,0,0,0,0,0,0,0,0,5880
"G3701870","1890","North Carolina","370","Washington","1870","Washington",5238,4374,2777,0,0,0,1,0,0,0,0,0,4961
"G3701890","1890","North Carolina","370","Watauga","1890","Watauga",431,414,226,0,0,0,0,0,0,0,0,0,10180
"G3701910","1890","North Carolina","370","Wayne","1910","Wayne",10984,12124,8140,1,0,0,0,0,0,0,0,0,15115
"G3701930","1890","North Carolina","370","Wilkes","1930","Wilkes",2042,1924,1662,0,0,0,0,0,0,0,0,0,20633
"G3701950","1890","North Carolina","370","Wilson","1950","Wilson",7760,7409,5073,0,0,0,0,0,0,0,0,0,10884
"G3701970","1890","North Carolina","370","Yadkin","1970","Yadkin",1368,1544,1444,1,0,0,0,0,0,0,0,0,12421
"G3701990","1890","North Carolina","370","Yancey","1990","Yancey",292,325,308,0,0,0,0,0,0,1,0,0,9197
"G3800015","1890","North Dakota","380","Alred","0015","Alred",0,0,0,0,0,0,0,0,0,0,0,0,
"G3800030","1890","North Dakota","380","Barnes","0030","Barnes",0,2,0,0,0,0,0,0,0,0,0,0,7045
"G3800050","1890","North Dakota","380","Benson","0050","Benson",0,0,0,0,0,0,0,0,0,8,0,0,2452
"G3800070","1890","North Dakota","380","Billings","0070","Billings",1,2,0,0,0,0,0,0,0,0,7,0,169
"G3800090","1890","North Dakota","380","Bottineau","0090","Bottineau",0,0,0,0,0,0,0,0,0,0,0,0,2893
"G3800111","1890","North Dakota","380","Bowman (old)","0111","Bowman (Old)",0,0,0,0,0,0,0,0,0,0,0,0,6
"G3800115","1890","North Dakota","380","Buford","0115","Buford",5,0,0,1,0,0,0,0,0,93,0,0,704
"G3800150","1890","North Dakota","380","Burleigh","0150","Burleigh",89,73,0,2,5,0,0,0,0,8,25,0,4148
"G3800170","1890","North Dakota","380","Cass","0170","Cass",77,12,0,0,3,0,0,0,0,2,27,0,19534
"G3800190","1890","North Dakota","380","Cavalier","0190","Cavalier",0,0,0,0,0,0,0,0,0,9,0,0,6462
"G3800195","1890","North Dakota","380","Church","0195","Church",0,0,0,0,0,0,0,0,0,0,0,0,74
"G3800210","1890","North Dakota","380","Dickey","0210","Dickey",1,0,0,2,0,0,0,0,0,0,0,0,5570
"G3800251","1890","North Dakota","380","Dunn (old)","0251","Dunn (Old)",0,0,0,0,0,0,0,0,0,0,0,0,159
"G3800270","1890","North Dakota","380","Eddy","0270","Eddy",6,0,0,0,0,0,0,0,0,0,0,0,1371
"G3800290","1890","North Dakota","380","Emmons","0290","Emmons",5,0,0,0,0,0,0,0,0,14,16,0,1952
"G3800295","1890","North Dakota","380","Flannery","0295","Flannery",0,0,0,0,0,0,0,0,0,0,0,0,72
"G3800310","1890","North Dakota","380","Foster","0310","Foster",0,4,0,0,0,0,0,0,0,0,0,0,1210
"G3800315","1890","North Dakota","380","Garfield","0315","Garfield",0,0,0,0,0,0,0,0,0,0,0,0,33
"G3800350","1890","North Dakota","380","Grand Forks","0350","Grand Forks",21,4,0,9,0,0,0,0,0,21,29,0,18306
"G3800390","1890","North Dakota","380","Griggs","0390","Griggs",4,0,0,0,0,0,0,0,0,0,0,0,2813
"G3800411","1890","North Dakota","380","Hettinger (old)","0411","Hettinger (Old)",0,0,0,0,0,0,0,0,0,0,0,0,81
"G3800430","1890","North Dakota","380","Kidder","0430","Kidder",0,1,0,0,0,0,0,0,0,0,0,0,1211
"G3800450","1890","North Dakota","380","La Moure","0450","La Moure",0,0,0,0,0,0,0,0,0,0,0,0,3187
"G3800470","1890","North Dakota","380","Logan","0470","Logan",0,0,0,0,0,0,0,0,0,0,0,0,597
"G3800490","1890","North Dakota","380","McHenry","0490","Mchenry",0,0,0,0,0,0,0,0,0,2,0,0,1582
"G3800510","1890","North Dakota","380","McIntosh","0510","Mcintosh",0,0,0,0,0,0,0,0,0,0,0,0,3248
"G3800531","1890","North Dakota","380","McKenzie (old)","0531","Mckenzie",0,0,0,0,0,0,0,0,0,0,0,0,3
"G3800550","1890","North Dakota","380","McLean","0550","Mclean",0,0,0,0,0,0,0,0,0,0,0,0,860
"G3800570","1890","North Dakota","380","Mercer","0570","Mercer",0,0,0,0,0,0,0,0,0,0,0,0,428
"G3800590","1890","North Dakota","380","Morton","0590","Morton",15,0,0,2,0,0,0,0,0,3,0,0,4708
"G3800611","1890","North Dakota","380","Mountrail (old)","0611","Mountrail (Old)",0,0,0,0,0,0,0,0,0,0,0,0,122
"G3800630","1890","North Dakota","380","Nelson","0630","Nelson",4,0,0,0,0,0,0,0,0,1,0,0,4288
"G3800650","1890","North Dakota","380","Oliver","0650","Oliver",0,0,0,0,0,0,0,0,0,0,0,0,464
"G3800670","1890","North Dakota","380","Pembina","0670","Pembina",98,1,1,0,0,0,0,0,0,20,462,808,14216
"G3800690","1890","North Dakota","380","Pierce","0690","Pierce",0,0,0,0,0,0,0,0,0,0,0,0,905
"G3800710","1890","North Dakota","380","Ramsey","0710","Ramsey",6,2,0,1,0,0,0,0,0,1,1,0,4410
"G3800730","1890","North Dakota","380","Ransom","0730","Ransom",16,0,0,0,0,0,0,0,0,0,0,0,5377
"G3800751","1890","North Dakota","380","Renville (old)","0751","Renville (Old)",0,0,0,0,0,0,0,0,0,0,0,0,99
"G3800770","1890","North Dakota","380","Richland","0770","Richland",7,0,0,1,0,0,0,0,0,0,10,0,10743
"G3800790","1890","North Dakota","380","Rolette","0790","Rolette",3,0,0,0,0,0,0,0,0,0,0,0,2424
"G3800810","1890","North Dakota","380","Sargent","0810","Sargent",0,0,0,1,0,0,0,0,0,0,0,0,5075
"G3800831","1890","North Dakota","380","Sheridan (old)","0831","Sheridan",0,0,0,0,0,0,0,0,0,0,0,0,5
"G3800890","1890","North Dakota","380","Stark","0890","Stark",2,0,0,4,0,0,0,0,0,0,0,0,2298
"G3800910","1890","North Dakota","380","Steele","0910","Steele",0,0,0,0,0,0,0,0,0,0,0,0,3777
"G3800915","1890","North Dakota","380","Stevens","0915","Stevens",0,1,0,0,0,0,0,0,0,1,3,0,15
"G3800930","1890","North Dakota","380","Stutsman","0930","Stutsman",3,3,0,0,0,0,0,0,0,0,0,0,5263
"G3800950","1890","North Dakota","380","Towner","0950","Towner",1,0,0,0,0,0,0,0,0,0,0,0,1449
"G3800970","1890","North Dakota","380","Traill","0970","Traill",1,1,0,2,0,0,0,0,0,0,0,0,10214
"G3800975","1890","North Dakota","380","Wallace","0975","Wallace",0,0,0,0,0,0,0,0,0,8,0,0,16
"G3800990","1890","North Dakota","380","Walsh","0990","Walsh",7,0,0,0,0,0,0,0,0,0,0,0,16580
"G3801010","1890","North Dakota","380","Ward","1010","Ward",0,0,0,0,0,0,1,0,0,0,0,0,1680
"G3801030","1890","North Dakota","380","Wells","1030","Wells",0,0,0,0,0,0,0,0,0,0,0,0,1212
"G3801051","1890","North Dakota","380","Williams","1051","Williams",0,0,0,0,0,0,0,0,0,1,0,0,108
"G3809975","1890","North Dakota","380","Unorganized Territory","9975","Unorganized Territory",1,0,23,3,0,0,0,0,0,2,0,5,505
"G3900010","1890","Ohio","390","Adams","0010","Adams",406,343,373,0,0,0,0,0,0,0,0,0,25687
"G3900030","1890","Ohio","390","Allen","0030","Allen",589,510,213,4,0,0,0,0,0,2,4,0,40049
"G3900050","1890","Ohio","390","Ashland","0050","Ashland",21,40,26,0,0,0,0,0,0,0,0,0,22202
"G3900070","1890","Ohio","390","Ashtabula","0070","Ashtabula",287,263,151,3,0,0,0,0,0,0,1,1,43365
"G3900090","1890","Ohio","390","Athens","0090","Athens",1233,1170,773,2,0,0,0,0,0,1,5,0,33958
"G3900110","1890","Ohio","390","Auglaize","0110","Auglaize",46,69,61,0,0,0,0,0,0,0,0,1,28054
"G3900130","1890","Ohio","390","Belmont","0130","Belmont",1932,1631,1307,3,0,0,0,0,0,1,0,1,55477
"G3900150","1890","Ohio","390","Brown","0150","Brown",1935,2316,2067,0,0,0,0,0,0,1,0,0,27963
"G3900170","1890","Ohio","390","Butler","0170","Butler",1113,1140,988,3,1,0,0,0,0,5,3,3,47476
"G3900190","1890","Ohio","390","Carroll","0190","Carroll",74,61,58,0,0,0,0,0,0,0,0,0,17492
"G3900210","1890","Ohio","390","Champaign","0210","Champaign",1511,1661,1110,2,0,0,0,0,0,0,11,0,25467
"G3900230","1890","Ohio","390","Clark","0230","Clark",4640,3580,2056,3,2,0,0,0,0,2,0,0,47632
"G3900250","1890","Ohio","390","Clermont","0250","Clermont",1510,1817,1629,0,0,0,0,0,0,0,1,1,32043
"G3900270","1890","Ohio","390","Clinton","0270","Clinton",1296,1463,1145,0,0,0,0,0,0,1,0,0,22943
"G3900290","1890","Ohio","390","Columbiana","0290","Columbiana",662,684,485,9,0,0,1,0,0,0,0,0,58357
"G3900310","1890","Ohio","390","Coshocton","0310","Coshocton",81,59,33,1,0,0,0,0,0,0,1,0,26621
"G3900330","1890","Ohio","390","Crawford","0330","Crawford",77,108,101,0,0,0,0,0,0,0,0,1,31850
"G3900350","1890","Ohio","390","Cuyahoga","0350","Cuyahoga",3146,2175,1445,36,32,0,6,0,0,5,1,1,306777
"G3900370","1890","Ohio","390","Darke","0370","Darke",492,579,561,0,0,0,0,0,0,0,0,0,42469
"G3900390","1890","Ohio","390","Defiance","0390","Defiance",107,144,111,0,0,0,0,0,0,0,0,0,25662
"G3900410","1890","Ohio","390","Delaware","0410","Delaware",618,610,557,0,1,0,3,0,0,0,0,0,26568
"G3900430","1890","Ohio","390","Erie","0430","Erie",429,468,342,1,1,0,0,0,0,2,1,1,35030
"G3900450","1890","Ohio","390","Fairfield","0450","Fairfield",393,403,314,1,0,0,0,0,0,0,0,0,33545
"G3900470","1890","Ohio","390","Fayette","0470","Fayette",1680,1444,1074,1,1,0,0,0,0,0,0,1,20628
"G3900490","1890","Ohio","390","Franklin","0490","Franklin",6445,3936,2768,6,8,0,2,0,0,14,7,0,117620
"G3900510","1890","Ohio","390","Fulton","0510","Fulton",23,55,23,1,0,0,0,0,0,0,0,0,21999
"G3900530","1890","Ohio","390","Gallia","0530","Gallia",2388,2945,2802,1,0,0,0,0,0,3,1,0,24613
"G3900550","1890","Ohio","390","Geauga","0550","Geauga",10,11,21,0,0,0,0,0,0,0,0,0,13479
"G3900570","1890","Ohio","390","Greene","0570","Greene",4060,4553,3815,3,3,0,0,0,0,7,19,24,25750
"G3900590","1890","Ohio","390","Guernsey","0590","Guernsey",496,586,345,2,0,0,1,0,0,0,0,0,28146
"G3900610","1890","Ohio","390","Hamilton","0610","Hamilton",14757,10533,7432,24,38,0,1,0,0,14,10,4,359777
"G3900630","1890","Ohio","390","Hancock","0630","Hancock",356,152,117,3,0,0,3,0,0,0,0,0,42201
"G3900650","1890","Ohio","390","Hardin","0650","Hardin",609,640,274,1,0,0,0,0,0,6,2,0,28323
"G3900670","1890","Ohio","390","Harrison","0670","Harrison",897,647,485,1,0,0,0,0,0,0,0,0,19932
"G3900690","1890","Ohio","390","Henry","0690","Henry",38,33,11,1,0,0,0,0,0,0,0,0,25041
"G3900710","1890","Ohio","390","Highland","0710","Highland",1491,1763,1684,1,0,0,0,0,0,22,3,0,27534
"G3900730","1890","Ohio","390","Hocking","0730","Hocking",133,205,142,1,0,0,0,0,0,0,0,0,22524
"G3900750","1890","Ohio","390","Holmes","0750","Holmes",6,2,4,0,0,0,0,0,0,0,0,0,21133
"G3900770","1890","Ohio","390","Huron","0770","Huron",186,251,200,1,1,0,1,0,0,1,0,0,31760
"G3900790","1890","Ohio","390","Jackson","0790","Jackson",738,912,789,0,0,0,0,0,0,1,0,0,27669
"G3900810","1890","Ohio","390","Jefferson","0810","Jefferson",1184,1183,1005,2,0,0,0,0,0,1,0,0,38228
"G3900830","1890","Ohio","390","Knox","0830","Knox",307,302,186,2,0,0,0,1,0,0,0,3,27291
"G3900850","1890","Ohio","390","Lake","0850","Lake",219,152,100,3,0,0,0,0,0,0,0,0,18013
"G3900870","1890","Ohio","390","Lawrence","0870","Lawrence",1758,1746,1241,2,0,1,1,0,0,0,3,18,37795
"G3900890","1890","Ohio","390","Licking","0890","Licking",457,370,243,2,2,0,0,0,0,0,1,0,42820
"G3900910","1890","Ohio","390","Logan","0910","Logan",996,1057,962,0,0,0,0,0,0,0,0,0,26390
"G3900930","1890","Ohio","390","Lorain","0930","Lorain",1133,1169,1106,9,0,0,0,0,0,8,6,6,39145
"G3900950","1890","Ohio","390","Lucas","0950","Lucas",1170,1093,776,8,3,0,0,0,0,3,0,2,101115
"G3900970","1890","Ohio","390","Madison","0970","Madison",947,1083,705,1,0,0,0,0,0,2,0,0,19107
"G3900990","1890","Ohio","390","Mahoning","0990","Mahoning",755,449,257,1,3,0,0,0,0,0,0,0,55223
"G3901010","1890","Ohio","390","Marion","1010","Marion",260,197,97,2,0,0,0,0,0,4,0,0,24461
"G3901030","1890","Ohio","390","Medina","1030","Medina",130,36,50,0,0,0,1,0,0,0,0,0,21611
"G3901050","1890","Ohio","390","Meigs","1050","Meigs",1405,1798,1624,0,0,0,0,0,0,0,0,0,28408
"G3901070","1890","Ohio","390","Mercer","1070","Mercer",217,306,444,1,0,0,0,0,0,2,0,0,27000
"G3901090","1890","Ohio","390","Miami","1090","Miami",1177,1172,1049,1,2,0,0,0,0,1,0,0,38575
"G3901110","1890","Ohio","390","Monroe","1110","Monroe",102,80,103,0,0,0,0,0,0,0,0,0,25073
"G3901130","1890","Ohio","390","Montgomery","1130","Montgomery",2478,1310,809,1,3,0,0,0,0,9,3,0,98364
"G3901150","1890","Ohio","390","Morgan","1150","Morgan",160,193,236,0,0,0,0,0,0,0,0,0,18983
"G3901170","1890","Ohio","390","Morrow","1170","Morrow",115,143,143,0,0,0,0,0,0,0,1,0,18005
"G3901190","1890","Ohio","390","Muskingum","1190","Muskingum",1211,1329,1166,2,1,0,0,0,0,6,0,1,49991
"G3901210","1890","Ohio","390","Noble","1210","Noble",37,94,85,0,0,0,0,0,0,0,0,0,20716
"G3901230","1890","Ohio","390","Ottawa","1230","Ottawa",47,33,92,0,0,0,0,0,0,1,3,0,21926
"G3901250","1890","Ohio","390","Paulding","1250","Paulding",867,647,475,0,0,0,0,0,0,18,0,0,25047
"G3901270","1890","Ohio","390","Perry","1270","Perry",565,91,80,0,0,0,0,0,0,0,0,7,30586
"G3901290","1890","Ohio","390","Pickaway","1290","Pickaway",1009,1252,1080,0,0,0,0,0,0,2,23,0,25948
"G3901310","1890","Ohio","390","Pike","1310","Pike",823,1227,1142,0,0,0,0,0,0,0,0,1,16659
"G3901330","1890","Ohio","390","Portage","1330","Portage",174,144,105,2,0,0,0,0,0,1,0,0,27691
"G3901350","1890","Ohio","390","Preble","1350","Preble",394,482,419,0,0,0,0,0,0,3,0,0,23024
"G3901370","1890","Ohio","390","Putnam","1370","Putnam",62,94,73,0,0,0,0,0,0,1,0,0,30125
"G3901390","1890","Ohio","390","Richland","1390","Richland",128,186,144,0,0,0,0,0,0,0,1,0,37944
"G3901410","1890","Ohio","390","Ross","1410","Ross",2892,3286,3230,2,1,0,0,0,0,0,0,5,36560
"G3901430","1890","Ohio","390","Sandusky","1430","Sandusky",198,194,143,4,0,0,0,0,0,0,0,0,30415
"G3901450","1890","Ohio","390","Scioto","1450","Scioto",1088,1159,1013,0,0,0,0,0,0,0,0,0,34289
"G3901470","1890","Ohio","390","Seneca","1470","Seneca",193,141,159,1,0,0,0,0,0,0,0,0,40675
"G3901490","1890","Ohio","390","Shelby","1490","Shelby",456,535,600,0,0,0,0,0,0,1,0,6,24250
"G3901510","1890","Ohio","390","Stark","1510","Stark",338,292,318,5,1,0,0,0,0,0,0,0,83827
"G3901530","1890","Ohio","390","Summit","1530","Summit",551,384,299,1,3,0,1,2,0,1,2,2,53535
"G3901550","1890","Ohio","390","Trumbull","1550","Trumbull",195,245,233,2,0,0,0,0,0,0,0,1,42176
"G3901570","1890","Ohio","390","Tuscarawas","1570","Tuscarawas",207,146,116,3,0,0,0,0,0,0,0,0,46408
"G3901590","1890","Ohio","390","Union","1590","Union",442,404,343,0,0,0,0,0,0,5,0,0,22413
"G3901610","1890","Ohio","390","Van Wert","1610","Van Wert",447,476,204,1,0,0,0,0,0,9,13,0,29214
"G3901630","1890","Ohio","390","Vinton","1630","Vinton",203,212,208,0,0,0,0,0,0,0,0,0,15842
"G3901650","1890","Ohio","390","Warren","1650","Warren",926,1283,1178,1,0,0,0,0,0,6,0,0,24535
"G3901670","1890","Ohio","390","Washington","1670","Washington",1412,1243,1058,2,1,0,1,0,0,18,0,0,40947
"G3901690","1890","Ohio","390","Wayne","1690","Wayne",63,183,55,2,1,0,0,0,0,0,0,0,38940
"G3901710","1890","Ohio","390","Williams","1710","Williams",35,34,42,0,0,0,0,0,0,0,0,0,24862
"G3901730","1890","Ohio","390","Wood","1730","Wood",187,132,43,4,0,0,0,0,0,2,2,0,44199
"G3901750","1890","Ohio","390","Wyandot","1750","Wyandot",82,171,82,1,0,0,0,0,0,1,2,9,21638
"G4050015","1890","Oklahoma Territory","405","Beaver","0015","Beaver",0,0,0,0,0,0,0,0,0,0,0,0,2674
"G4050055","1890","Oklahoma Territory","405","Canadian","0055","Canadian",189,0,0,1,0,0,0,0,0,0,0,0,6968
"G4050075","1890","Oklahoma Territory","405","Cleveland","0075","Cleveland",8,0,0,1,0,0,0,0,0,7,0,0,6589
"G4050215","1890","Oklahoma Territory","405","Greer","0215","Greer",2,0,0,0,0,0,0,0,0,0,0,0,5336
"G4050255","1890","Oklahoma Territory","405","Kingfisher","0255","Kingfisher",1300,0,0,4,0,0,0,0,0,0,0,0,7028
"G4050295","1890","Oklahoma Territory","405","Logan","0295","Logan",724,0,0,11,0,0,0,0,0,1,0,0,12034
"G4050335","1890","Oklahoma Territory","405","Oklahoma","0335","Oklahoma",650,0,0,8,0,0,0,0,0,2,0,0,11082
"G4050375","1890","Oklahoma Territory","405","Payne","0375","Payne",100,0,0,0,0,0,0,0,0,0,0,0,7115
"G4100010","1890","Oregon","410","Baker","0010","Baker",23,8,1,398,787,680,0,0,0,1,4,2,6342
"G4100030","1890","Oregon","410","Benton","0030","Benton",7,8,10,95,53,0,0,0,0,14,80,5,8534
"G4100050","1890","Oregon","410","Clackamas","0050","Clackamas",17,13,23,80,175,50,0,0,0,53,117,6,15083
"G4100070","1890","Oregon","410","Clatsop","0070","Clatsop",48,27,8,1177,2317,13,0,0,0,29,88,13,8762
"G4100090","1890","Oregon","410","Columbia","0090","Columbia",7,2,0,23,64,0,0,0,0,3,14,3,5158
"G4100110","1890","Oregon","410","Coos","0110","Coos",2,1,0,90,91,13,0,0,0,114,190,12,8668
"G4100130","1890","Oregon","410","Crook","0130","Crook",2,0,0,9,0,0,0,0,0,1,0,0,3232
"G4100150","1890","Oregon","410","Curry","0150","Curry",2,1,3,58,23,12,0,0,0,121,111,8,1528
"G4100190","1890","Oregon","410","Douglas","0190","Douglas",88,34,4,183,97,76,0,0,0,120,270,60,11473
"G4100210","1890","Oregon","410","Gilliam","0210","Gilliam",1,0,0,41,0,0,0,0,0,28,0,0,3530
"G4100230","1890","Oregon","410","Grant","0230","Grant",22,9,5,326,905,940,0,0,0,5,5,2,4727
"G4100250","1890","Oregon","410","Harney","0250","Harney",7,0,0,16,0,0,0,0,0,27,0,0,2509
"G4100290","1890","Oregon","410","Jackson","0290","Jackson",94,61,28,224,337,634,0,0,0,28,76,52,11109
"G4100330","1890","Oregon","410","Josephine","0330","Josephine",6,0,0,98,291,223,0,0,0,0,35,26,4774
"G4100350","1890","Oregon","410","Klamath","0350","Klamath",12,0,0,3,0,0,0,0,0,23,0,0,2406
"G4100370","1890","Oregon","410","Lake","0370","Lake",9,3,0,19,7,0,0,0,0,42,72,0,2534
"G4100390","1890","Oregon","410","Lane","0390","Lane",10,4,0,51,39,7,0,0,0,63,122,2,15074
"G4100430","1890","Oregon","410","Linn","0430","Linn",20,19,7,124,99,2,1,0,0,8,38,0,16112
"G4100450","1890","Oregon","410","Malheur","0450","Malheur",3,0,0,82,0,0,0,0,0,91,0,0,2425
"G4100470","1890","Oregon","410","Marion","0470","Marion",139,27,62,367,305,27,4,0,0,219,79,22,22205
"G4100490","1890","Oregon","410","Morrow","0490","Morrow",3,0,0,25,0,0,0,0,0,0,0,0,4177
"G4100510","1890","Oregon","410","Multnomah","0510","Multnomah",550,187,163,5184,1983,508,20,0,0,28,61,33,69102
"G4100530","1890","Oregon","410","Polk","0530","Polk",5,9,6,59,205,2,0,0,0,1,24,0,7793
"G4100550","1890","Oregon","410","Sherman","0550","Sherman",1,0,0,25,0,0,0,0,0,8,0,0,1758
"G4100570","1890","Oregon","410","Tillamook","0570","Tillamook",1,0,0,0,0,0,0,0,0,46,50,17,2885
"G4100590","1890","Oregon","410","Umatilla","0590","Umatilla",33,24,2,261,138,70,0,0,0,8,24,4,13079
"G4100610","1890","Oregon","410","Union","0610","Union",11,9,1,125,235,45,0,0,0,0,5,1,11908
"G4100630","1890","Oregon","410","Wallowa","0630","Wallowa",0,0,0,0,0,0,0,0,0,0,0,0,3661
"G4100650","1890","Oregon","410","Wasco","0650","Wasco",44,21,21,205,1158,27,0,0,0,166,124,9,8768
"G4100670","1890","Oregon","410","Washington","0670","Washington",5,15,0,171,75,0,0,1,0,0,26,39,11796
"G4100710","1890","Oregon","410","Yamhill","0710","Yamhill",14,5,2,21,126,1,0,1,0,11,79,2,10646
"G4200010","1890","Pennsylvania","420","Adams","0010","Adams",319,471,565,1,0,0,0,0,0,0,0,0,33166
"G4200030","1890","Pennsylvania","420","Allegheny","0030","Allegheny",13501,7876,4459,126,25,0,5,0,0,10,0,2,538317
"G4200050","1890","Pennsylvania","420","Armstrong","0050","Armstrong",263,278,179,4,0,0,0,0,0,0,0,1,46480
"G4200070","1890","Pennsylvania","420","Beaver","0070","Beaver",719,440,330,1,0,0,0,0,0,0,2,0,49357
"G4200090","1890","Pennsylvania","420","Bedford","0090","Bedford",587,577,485,0,0,0,0,0,0,0,6,0,38057
"G4200110","1890","Pennsylvania","420","Berks","0110","Berks",568,449,424,9,2,0,0,0,0,2,0,8,136748
"G4200130","1890","Pennsylvania","420","Blair","0130","Blair",801,483,386,5,0,0,1,0,0,2,0,0,70057
"G4200150","1890","Pennsylvania","420","Bradford","0150","Bradford",599,537,489,1,0,0,0,0,0,10,1,0,58623
"G4200170","1890","Pennsylvania","420","Bucks","0170","Bucks",1732,1546,1803,1,0,0,0,0,0,166,3,1,68716
"G4200190","1890","Pennsylvania","420","Butler","0190","Butler",154,128,42,5,0,0,0,0,0,1,0,0,55179
"G4200210","1890","Pennsylvania","420","Cambria","0210","Cambria",458,209,98,8,0,0,0,0,0,0,0,0,65909
"G4200230","1890","Pennsylvania","420","Cameron","0230","Cameron",64,8,12,0,0,0,0,0,0,0,0,0,7174
"G4200250","1890","Pennsylvania","420","Carbon","0250","Carbon",36,41,65,3,0,0,1,0,0,0,0,0,38584
"G4200270","1890","Pennsylvania","420","Centre","0270","Centre",466,348,266,3,0,0,0,0,0,2,0,0,42798
"G4200290","1890","Pennsylvania","420","Chester","0290","Chester",7643,7073,6233,9,0,0,0,2,0,30,4,3,81695
